"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"3900",3900,0,1,526.711,304.29965153015,4007965.25,1,0,0
"3916",3916,0,1,476.772,194.084683745059,1264539.625,1,0,0
"3924",3924,0,1,567.944,227.07922912175,12268325,1,0,0
"3927",3927,0,1,558.177,205.097181712289,29537278,1,0,0
"3935",3935,0,1,565.995,189.123372790221,67198112,1,940,0
"3960",3960,0,1,579.945,231.133765938137,13302963,1,1274,0
"3968",3968,0,1,551.209,412.112951035015,1195344,1,2260,0
"3971",3971,0,1,588.752,354.094478959226,1270781.375,1,2022,0
"3976",3976,0,1,479.811,250.050875846439,8147007,1,0,0
"3977",3977,0,1,552.318,250.050839826871,4544327,1,0,0
"3987",3987,0,1,585.834,175.107671610775,12806604,1,0,0
"4014",4014,0,1,582.91,163.115715175951,17770790,1,0,0
"4016",4016,0,1,589.764,229.118263817783,3036390.75,1,0,0
"4025",4025,0,1,533.579,173.12845798058,30820392,1,0,0
"4028",4028,0,1,567.944,72.0808012171713,11163421,1,13,0
"4051",4051,0,1,588.752,130.049906619834,8791941,1,0,0
"4060",4060,0,1,598.612,367.139212385316,3431255.75,1,2084,0
"4075",4075,0,1,587.768,182.081191220631,91280768,1,0,0
"4087",4087,0,1,608.49,553.168978463638,5385395,1,2640,0
"4095",4095,0,1,606.486,515.213224187346,41025132,1,2524,0
"4098",4098,0,1,600.587,441.175975037864,12660997,1,2347,0
"4112",4112,0,1,608.49,280.09187751048,20007940,1,0,0
"4118",4118,0,1,603.551,296.065914263898,25967728,1,0,0
"4139",4139,0,1,588.752,148.060379831458,150528768,1,0,0
"4141",4141,0,1,570.97,148.060411088576,26098148,1,0,0
"4160",4160,0,1,593.639,192.032521084772,26853620,1,0,0
"4228",4228,0,1,637.829,216.063292145844,14327841,1,1176,0
"4303",4303,0,1,644.732,261.036871896506,3759916,1,1499,0
"4324",4324,0,1,645.711,283.018731308645,1915100.875,1,0,0
"4331",4331,0,1,654.562,250.050832511797,2266591.75,1,0,0
"4336",4336,0,1,655.527,198.084972156518,6351176.5,1,0,0
"4433",4433,0,1,647.691,296.116142096186,11344239,1,1706,0
"4434",4434,0,1,661.386,296.116115052052,3374316.75,1,0,0
"4437",4437,0,1,658.476,159.076450457883,2999480.25,1,0,0
"4485",4485,0,1,678.148,250.161498825238,1553757.5,1,0,0
"4506",4506,0,1,658.476,176.103007442539,21407396,1,823,0
"4544",4544,0,1,665.308,293.084064446373,1462750.75,1,1687,0
"4552",4552,0,1,684.061,247.13997358192,1222429.125,1,0,0
"4554",4554,0,1,667.271,255.085090605202,6608763.5,1,1459,0
"4632",4632,0,1,695.988,337.171561565734,5662411,1,1940,0
"4644",4644,0,1,675.195,177.098246045263,6336985,1,0,0
"4656",4656,0,1,669.242,399.144198170572,22262362,1,2213,0
"4668",4668,0,1,652.614,246.079357517698,3849604.25,1,0,0
"4725",4725,0,1,623.214,157.080164273893,7884446,1,0,0
"4734",4734,0,1,726.971,72.0808027072603,1523527.875,1,0,0
"4751",4751,0,1,760.919,744.277546017757,779924.6875,1,2972,0
"4774",4774,0,1,762.904,677.273909071683,1141651.5,1,2844,0
"4780",4780,0,1,755.898,250.05085265971,610698.5,1,0,0
"4787",4787,0,1,760.919,722.295527177429,11394987,1,2911,0
"4821",4821,0,1,782.356,194.170199347214,572595.5,1,0,0
"4823",4823,0,1,798.278,206.152007778332,3616075.75,1,1097,0
"4824",4824,0,1,799.523,238.165457920382,583226.875,1,1330,0
"4835",4835,0,1,760.919,361.651295474912,44238040,1,2064,0
"4858",4858,0,1,666.306,298.096719949199,1364086.875,1,0,0
"4883",4883,0,1,598.612,184.073419104645,350401120,1,0,0
"4884",4884,0,1,760.919,184.073373611867,645643.375,1,0,0
"4885",4885,0,1,560.162,184.073356276657,46513064,1,0,0
"4886",4886,0,1,676.175,184.073380433616,3238656,1,0,0
"4888",4888,0,1,662.381,184.073371141237,4508084.5,1,0,0
"4889",4889,0,1,618.336,184.073359230992,32362992,1,0,0
"4890",4890,0,1,685.065,184.073385683518,1671020.875,1,0,0
"5031",5031,0,1,878.069,189.159744177943,25379794,1,0,0
"5124",5124,0,1,631.032,130.049990641755,141326192,1,384,0
"5216",5216,0,1,697.954,95.0603714856165,547482.9375,1,0,0
"5234",5234,0,1,760.919,258.109972742404,1172085.375,1,0,0
"5239",5239,0,1,677.168,258.109936957791,7365057,1,0,0
"5246",5246,0,1,662.381,258.109938273863,7822778.5,1,1484,0
"5269",5269,0,1,631.032,101.071007854301,4472237.5,1,144,0
"5293",5293,0,1,615.361,134.454403854882,3211137.75,1,434,0
"5296",5296,0,1,633.944,134.454390969324,2957279,1,0,0
"5305",5305,0,1,540.42,150.058323868477,191932544,1,0,0
"5307",5307,0,1,631.996,150.058297405884,2686114.25,1,0,0
"5308",5308,0,1,615.361,161.092103339832,12231641,1,0,0
"5310",5310,0,1,931.943,161.128468400606,1390953.375,1,670,0
"5324",5324,0,1,623.214,156.076828139837,121048728,1,0,0
"5327",5327,0,1,756.901,156.076828056195,817736.5,1,0,0
"5328",5328,0,1,655.527,156.076813901399,50799636,1,0,0
"5331",5331,0,1,688.01,156.076821342774,4901455.5,1,0,0
"5340",5340,0,1,716.96,156.076812737259,1379690.75,1,0,0
"5341",5341,0,1,727.95,156.076827380377,1063793.25,1,0,0
"5342",5342,0,1,742.888,156.076823013661,764121.375,1,0,0
"5360",5360,0,1,900.49,133.097135205066,38386164,1,0,0
"5362",5362,0,1,862.497,175.144153670115,2341920,1,0,0
"5383",5383,0,1,579.945,157.097127807128,37267900,1,0,0
"5409",5409,0,1,652.614,201.178027369722,16081251,1,0,0
"5411",5411,0,1,541.399,201.17794616429,6509174,1,0,0
"5412",5412,0,1,762.904,201.178014030208,3818585.5,1,0,0
"5413",5413,0,1,618.336,201.178023768497,13231538,1,0,0
"5414",5414,0,1,490.603,201.178001032265,3372426.25,1,0,0
"5415",5415,0,1,514.031,201.17794582649,4531233.5,1,1052,0
"5416",5416,0,1,593.639,201.178020525852,5960209,1,0,0
"5418",5418,0,1,671.246,201.178015703643,8402473,1,0,0
"5420",5420,0,1,697.954,201.178019223526,4151212.5,1,0,0
"5429",5429,0,1,530.643,118.086101585034,1315312384,1,0,0
"5433",5433,0,1,478.802,118.086280688059,2577582.5,1,0,0
"5439",5439,0,1,631.032,147.07643053925,902070912,1,0,0
"5447",5447,0,1,759.923,234.076988578294,2465888,1,0,0
"5458",5458,0,1,967.679,104.106825271044,1742656512,1,0,0
"5459",5459,0,1,615.361,120.065528488364,462266432,1,0,0
"5460",5460,0,1,746.861,120.06553655467,7492794,1,0,0
"5464",5464,0,1,853.359,120.065547237716,4348642.5,1,299,0
"5467",5467,0,1,727.95,120.06553372745,8346126,1,0,0
"5469",5469,0,1,536.499,132.101810736911,779540288,1,0,0
"5470",5470,0,1,662.381,132.101916106621,11527977,1,0,0
"5472",5472,0,1,521.822,132.101817305175,677767168,1,0,0
"5473",5473,0,1,577.922,132.10184749374,42287180,1,0,0
"5474",5474,0,1,596.643,132.10197003164,22142220,1,0,0
"5475",5475,0,1,616.326,132.101936282594,15396839,1,411,0
"5478",5478,0,1,559.155,132.101889609272,72350496,1,0,0
"5480",5480,0,1,544.336,212.095064268396,14816208,1,1145,0
"5481",5481,0,1,659.441,212.09510578945,19553350,1,1140,0
"5482",5482,0,1,961.731,212.095049242846,8989525,1,1142,0
"5483",5483,0,1,760.919,212.095084964706,12922403,1,1141,0
"5485",5485,0,1,618.336,212.095093440659,13670950,1,0,0
"5487",5487,0,1,963.689,358.200231196691,3085398.75,1,2041,0
"5489",5489,0,1,644.732,136.061840123109,4867298,1,446,0
"5492",5492,0,1,666.306,136.061807664148,3771983.5,1,0,0
"5493",5493,0,1,727.95,136.061819015293,1966828.5,1,0,0
"5496",5496,0,1,496.476,166.086258793567,213679056,1,0,0
"5497",5497,0,1,560.162,166.086302069897,8073328.5,1,0,0
"5499",5499,0,1,567.944,159.11286533311,23416928,1,656,0
"5501",5501,0,1,963.689,251.159903227194,2139534.25,1,1434,0
"5502",5502,0,1,615.361,74.0600352553157,4867594,1,0,0
"5506",5506,0,1,965.658,191.076596135771,959399.875,1,0,0
"5514",5514,0,1,963.689,130.086238719222,8962581,1,0,0
"5515",5515,0,1,963.689,148.11606412718,5935466,1,0,0
"5623",5623,0,1,1031.9,349.230455110951,3186667.5,1,2000,0
"5637",5637,0,1,1024.24,386.206460776524,817076.5,1,2169,0
"5652",5652,0,1,1031.9,219.108757970844,1864835.75,1,0,0
"5688",5688,0,1,1032.92,197.100980106436,2075848.875,1,0,0
"5692",5692,0,1,1061.42,189.134589359598,980343.75,1,0,0
"5859",5859,0,1,1032.92,127.097844638248,23288624,1,0,0
"5892",5892,0,1,984.606,196.117977979654,37170984,1,1008,0
"5912",5912,0,1,1043.65,265.111512301396,18165478,1,1525,0
"5913",5913,0,1,1024.24,265.111526360549,10469798,1,0,0
"5914",5914,0,1,1073.24,265.111510289626,6789399,1,0,0
"6347",6347,0,1,1064.1,139.017895329396,1845785.375,1,0,0
"6348",6348,0,1,1239.97,139.017910854722,1862467.375,1,0,0
"6351",6351,0,1,1014.15,139.01789122576,1724649.875,1,0,0
"6352",6352,0,1,991.94,139.017854639099,1771344.5,1,0,0
"6355",6355,0,1,1102.4,139.017889808317,1847458.125,1,0,0
"6357",6357,0,1,1089.95,139.017896330813,1779119.125,1,0,0
"6358",6358,0,1,1111.18,139.017891445335,1810449.75,1,469,0
"6359",6359,0,1,1164.48,139.017905257747,1912656.75,1,0,0
"6361",6361,0,1,1045.74,139.017881507771,1638856.375,1,0,0
"6418",6418,0,1,1032.92,175.118943924484,302364480,1,810,0
"6424",6424,0,1,933.202,72.0808017552639,1303208.25,1,10,0
"6461",6461,0,1,963.689,84.0807424974292,5898988,1,59,0
"6470",6470,0,1,1051.8,87.091676272687,4503146.5,1,0,0
"6524",6524,0,1,557.198,104.070585353501,19199306,1,0,0
"6525",6525,0,1,646.69,104.070597984503,11221028,1,0,0
"6526",6526,0,1,478.802,104.070616232096,9719519,1,0,0
"6531",6531,0,1,981.617,104.106798685086,1805004032,1,0,0
"6564",6564,0,1,1032.92,112.086932113773,7341039.5,1,230,0
"6579",6579,0,1,579.945,116.070491495308,2147066112,1,0,0
"6580",6580,0,1,900.49,116.070610036323,14116196,1,0,0
"6581",6581,0,1,675.195,116.070604934347,42657660,1,0,0
"6582",6582,0,1,799.523,116.07060430521,20779760,1,0,0
"6583",6583,0,1,645.711,116.070626482901,52252268,1,0,0
"6584",6584,0,1,619.3,116.070633843383,72310528,1,269,0
"6585",6585,0,1,745.862,116.070608567605,20780818,1,0,0
"6586",6586,0,1,713.896,116.070599132047,26674006,1,0,0
"6587",6587,0,1,727.95,116.070602251857,23084028,1,265,0
"6594",6594,0,1,1257.89,120.065555593787,960534.375,1,0,0
"6597",6597,0,1,1171.97,120.065555044317,1171576.5,1,0,0
