	RT	M1_1	M1_2	M1_3	M14_1	M14_2	M14_3	M18_1	M18_2	M18_3	M19_1	M19_2	M19_3	M2_1	M2_2	M2_3	M22_1	M22_2	M22_3_150410163257	M23_1	M23_2	M23_3	M24_1	M24_2	M24_3	M26_1	M26_2	M26_3	M28_1	M28_2	M28_3	M3_1	M3_2	M3_3	M4_1	M4_2	M4_3	M5_1	M5_2	M5_3	SOLVENT_BLANK	NDC24_1	NDC24_2	NDC24_3	NDC6_1	NDC6_2	NDR_3	NDC8_1	NDC8_2	NDC8_3	relation.id	relation.ship	codadw	charge
532.4081697533128	275.1393077616789	10217.4072265625	8845.07421875	10394.0908203125	1995.139892578125	16713.021484375	37935.52734375	22818.724609375	5736.90478515625	11811.7353515625	36798.44140625	11426.30078125	11550.5703125	11068.248046875	2778.468994140625	23959.3984375	15161.640625	5754.25146484375	7092.83740234375	18793.521484375	16857.314453125	19847.763671875	6503.7822265625	39467.1171875	16822.041015625	8223.490234375	23872.4140625	21732.369140625	6935.73388671875	10729.796875	3891.207763671875	8438.7744140625	20998.22265625	25545.671875	7427.86376953125	12681.5146484375	21932.703125	4439.0908203125	15020.0	17687.830078125	81824.9375	29078.380859375	54284.40625	9702.681640625	7589.45947265625	13602.3173828125	34623.7265625	5233.08642578125	29238.8125	13637.5400390625	82	potential bp	0.9444319157769319	
532.3938795623618	275.109652149434	7833.0546875	5780.27880859375	8142.49658203125	2443.6044921875	12121.599609375	25978.705078125	18118.908203125	3674.20361328125	8440.44140625	26050.22265625	8625.40234375	8607.1962890625	6785.8330078125	2622.55810546875	16455.505859375	9673.05859375	4395.41650390625	5430.75	13129.513671875	12242.8662109375	14304.8525390625	5534.466796875	27448.46484375	11799.552734375	9841.275390625	20812.947265625	15459.8798828125	5602.7138671875	8417.2900390625	3674.6982421875	4491.52978515625	12908.0	21395.130859375	5540.44873046875	8757.9013671875	12975.314453125	3136.404541015625	9590.6015625	14938.9560546875	52480.98828125	20382.1796875	23645.15625	7240.0322265625	5651.771484375	10870.076171875	27066.171875	3559.521240234375	19768.00390625	10965.328125	82	potential bp	0.8255434307859388	
588.4531506652364	286.3364064742108	13803.9716796875	7403.10302734375	13076.1630859375	3594.5478515625	10144.46484375	17586.98046875	24833.55078125	7668.93896484375	18537.015625	23658.30859375	20328.9296875	11014.6201171875	10353.2646484375	3867.421630859375	15829.9326171875	13080.28515625	6624.5380859375	8780.5615234375	16620.869140625	12635.6650390625	17316.498046875	10419.9296875	26212.07421875	16415.9453125	9872.236328125	25816.921875	17367.8046875	8240.2265625	15020.169921875	4992.677734375	6849.515625	15071.4951171875	16296.0849609375	10505.7490234375	15087.16015625	17352.7734375	7062.27001953125	19487.82421875	20637.8125	51760.796875	16454.52734375	28856.99609375	6631.78125	5271.58740234375	10998.0498046875	19091.75390625	7634.0947265625	16193.7412109375	15636.013671875	82	glycine (-H2O)	0.845020759048929	
169.0850800476862	698.5519994099935	298594.15625	211299.375	390410.15625	336378.65625	227680.703125	281981.09375	422201.96875	302521.59375	384580.6875	332589.75	459546.5	239980.21875	276022.75	247340.9375	248005.953125	317757.28125	368689.59375	275316.59375	260040.8125	220431.8125	214403.8125	453854.78125	218546.796875	201960.6875	218645.359375	335299.28125	248767.28125	250808.6875	271610.34375	186801.953125	187462.65625	185756.84375	199960.546875	386437.5625	254384.109375	354409.0	464676.09375	312824.9375	231792.625	0.0	172254.765625	185262.890625	163991.359375	345342.1875	224629.640625	289062.15625	348509.0625	165316.8125	373419.53125	83	bp	0.9491782717536824	1
147.089452811654	695.9096318459024	31070.388671875	19789.23828125	44388.41796875	33765.046875	23314.009765625	30989.81640625	57235.28125	31030.396484375	43807.09765625	33104.32421875	50076.5390625	20595.568359375	29608.935546875	29646.173828125	29216.458984375	39278.81640625	43267.64453125	26467.638671875	29488.7265625	25457.294921875	25483.234375	45270.46484375	26792.384765625	25090.01171875	19522.412109375	32107.4375	22186.013671875	30033.255859375	24758.744140625	20216.033203125	21676.783203125	22022.671875	23261.931640625	40804.75	24480.30078125	33498.58984375	41037.14453125	30418.3984375	21431.162109375	407.6295471191406	21673.640625	23089.8203125	19311.30859375	35080.9375	26155.111328125	42133.8046875	39143.7265625	21974.087890625	48387.23046875	83	fragment?	0.9484634296908625	
170.08837969729905	698.6387519836426	23159.34375	16115.8505859375	28956.552734375	25216.43359375	16921.080078125	22089.0234375	33721.6640625	22580.634765625	28724.1875	26780.71484375	36866.7109375	18087.44921875	21147.626953125	19181.90625	19460.6171875	24281.3046875	28526.423828125	20334.94140625	19762.162109375	16744.693359375	16502.80859375	34693.78515625	16302.9033203125	15217.724609375	16991.248046875	25299.28125	19092.60546875	19200.845703125	20216.275390625	14827.615234375	14056.89453125	13955.2275390625	15790.4970703125	29243.775390625	19322.84375	26604.3125	36666.66796875	22873.833984375	18933.12890625	0.0	12138.4033203125	14100.54296875	12762.2158203125	26713.154296875	17360.537109375	23370.203125	26836.041015625	12529.1572265625	29439.220703125	83	bp|C13 isotope #1	0.9352341632746246	
123.0796191304673	698.6701224190848	17655.208984375	13220.564453125	20974.654296875	24061.837890625	14727.18359375	16506.9921875	19335.33203125	19267.150390625	20600.21484375	22246.865234375	27777.509765625	12049.6513671875	17860.615234375	16195.4814453125	13931.5087890625	16036.0859375	21613.767578125	18656.2421875	13560.552734375	13430.65234375	11801.189453125	28599.359375	11913.6474609375	11689.033203125	15560.4541015625	15582.3662109375	15538.3056640625	16403.982421875	15301.7841796875	11351.9130859375	11855.830078125	10569.2373046875	10934.8876953125	22012.06640625	15932.74609375	20399.115234375	27932.552734375	15446.3291015625	14249.7158203125	2527.66162109375	9821.1416015625	10112.2919921875	11189.6220703125	23926.4765625	14572.1025390625	4162.904296875	22207.765625	9432.3681640625	17302.728515625	83	formic acid	0.938679728172289	
191.06702941693754	698.378500620524	3519.43115234375	2168.228759765625	7004.56787109375	4347.4951171875	2707.169189453125	3569.02392578125	9437.4462890625	3358.194091796875	6822.623046875	4626.7685546875	6659.38720703125	2725.27685546875	3890.290283203125	3661.842529296875	4300.84912109375	5734.1337890625	8141.892578125	3234.88916015625	4278.228515625	1981.594970703125	2748.815185546875	6182.82177734375	3023.495849609375	2394.571044921875	3390.056396484375	9056.9208984375	3451.552001953125	4286.72607421875	4113.8896484375	3081.022705078125	2411.676513671875	1939.081298828125	2428.82470703125	4417.529296875	2768.308349609375	5728.6435546875	7771.48828125	6088.6083984375	2551.118408203125	0.0	1769.020263671875	2383.53076171875	1312.8258056640625	4661.8359375	2939.010498046875	4977.435546875	3954.57763671875	1583.904296875	7346.05517578125	83	2M+Na	0.9109765757269248	
170.08197028711115	698.4217491149902	2394.89990234375	1752.6072998046875	3490.10302734375	2788.5341796875	1939.061767578125	2482.813720703125	3540.43359375	2561.450927734375	3462.749755859375	3126.090087890625	3975.65380859375	2120.777099609375	2411.696044921875	1935.78466796875	2174.74365234375	2288.5908203125	3089.189697265625	2714.411865234375	2127.783203125	1687.3538818359375	1562.62646484375	4039.783447265625	1932.539794921875	1521.700927734375	2030.5059814453125	2558.312744140625	1879.5528564453125	2120.559814453125	1943.2098388671875	1667.4449462890625	1602.720703125	1436.9013671875	1644.8028564453125	3367.865478515625	2193.90673828125	3068.738037109375	3927.7822265625	2934.654296875	2071.17626953125	0.0	1383.2513427734375	1471.49853515625	1612.54833984375	2880.236328125	1758.5792236328125	2486.4658203125	3025.81396484375	1555.6060791015625	2918.348876953125	83	bp|N15 isotope #1	0.913262379385284	
73.01637267976065	695.9928766886393	1770.0255126953125	1584.306884765625	2592.26513671875	2709.329345703125	2076.3076171875	1746.54296875	2301.689453125	2503.088623046875	2568.320068359375	2771.71630859375	3149.254150390625	822.8263549804688	2346.851318359375	1965.8470458984375	1665.4813232421875	2132.768798828125	2858.8974609375	2179.00830078125	1701.22607421875	1664.9217529296875	1317.33837890625	3531.981201171875	1603.2864990234375	1708.2496337890625	1489.1734619140625	1400.8638916015625	1212.1776123046875	2454.0537109375	1138.92236328125	1384.140869140625	1650.1644287109375	1352.3629150390625	1291.4039306640625	2356.5556640625	1904.3875732421875	1927.3349609375	2693.9462890625	1695.9012451171875	1273.7547607421875	0.0	1157.7030029296875	1264.8055419921875	1396.0330810546875	2781.94677734375	2180.080078125	2370.65478515625	2896.588623046875	1618.194580078125	2571.2353515625	83	fragment?	0.8504596744113593	
148.09284968181552	696.0361289978027	1683.3270263671875	1096.28271484375	2403.23095703125	1834.8187255859375	1117.4071044921875	1184.4324951171875	2788.553466796875	1751.4010009765625	2300.35302734375	1668.8623046875	2710.541015625	1096.7916259765625	1566.03369140625	1618.3935546875	1435.608154296875	1921.923828125	2442.779052734375	1495.7591552734375	1586.47607421875	1299.85107421875	1434.1103515625	2442.299072265625	1462.2457275390625	1392.3408203125	1180.654541015625	1860.9490966796875	1066.7015380859375	1962.9532470703125	1366.3336181640625	948.9573364257812	1143.288818359375	1216.5299072265625	1083.4161376953125	2103.095703125	1091.362060546875	1489.324462890625	2044.4473876953125	1566.9442138671875	1187.62744140625	0.0	1040.9400634765625	1181.7930908203125	951.2207641601562	1912.404052734375	1392.75	2147.7880859375	2118.921630859375	1038.3514404296875	3034.908203125	83	fragment?|C13 isotope #1	0.8859743330911753	
219.1106251343825	523.1461623834103	236510.890625	183813.171875	340248.625	289922.25	180667.546875	233396.46875	337180.28125	237703.71875	315077.09375	322228.6875	417664.53125	207664.65625	238881.90625	241011.359375	177154.5625	256264.1875	360862.90625	245169.921875	194835.15625	189973.546875	165095.90625	399310.8125	170636.125	177934.984375	243913.1875	306188.5	240152.921875	221167.828125	274381.03125	197851.3125	176344.625	142164.109375	166473.90625	314093.03125	206234.515625	236195.671875	463927.5	257438.09375	238048.875	159.06668090820312	147800.0	159529.171875	157768.796875	372229.875	247233.65625	269855.8125	334748.375	153079.890625	292650.75	84	bp	0.9868804614503953	1
241.0922778413809	525.3559137980143	34093.5625	23820.037109375	49481.0	37068.0390625	24868.15625	26692.6328125	46561.859375	30580.11328125	44189.96484375	46815.4140625	64466.91796875	29880.1484375	34783.5390625	31628.9140625	21232.50390625	32604.234375	56461.2890625	35375.55078125	26324.625	23277.283203125	21617.619140625	64906.37109375	18960.546875	24412.240234375	32358.076171875	42559.8671875	37030.59375	36144.44921875	37904.3515625	25370.23828125	25374.34765625	18348.353515625	21261.0078125	48156.7734375	26684.1171875	33732.3828125	75059.7109375	37859.6328125	35637.921875	0.0	18281.69140625	19596.802734375	24737.26171875	57425.7109375	32433.224609375	33771.21875	53053.15625	20494.88671875	42803.890625	84	2M+Na	0.9703299993711227	
220.1138837858732	522.8400828043619	25162.6015625	18022.875	33967.3046875	27133.751953125	17872.658203125	22144.74609375	33446.21484375	23718.517578125	30627.19921875	31741.53515625	40221.10546875	21142.529296875	23014.443359375	22918.748046875	17357.765625	23779.455078125	36156.33984375	24511.5390625	18982.7734375	18887.7578125	15573.255859375	39870.03125	16284.8046875	17074.619140625	23751.7265625	30513.640625	23637.640625	21882.28515625	26448.58203125	19512.080078125	16780.876953125	14088.4228515625	16128.2373046875	31542.8125	19713.974609375	23210.517578125	45010.91796875	24961.166015625	22875.591796875	0.0	14036.8896484375	15117.2734375	15498.8212890625	36621.9140625	24866.41015625	27422.525390625	33175.5625	15520.3017578125	29802.349609375	84	bp|C13 isotope #1	0.9839931712142553	
242.0955524452005	525.1390190124512	2790.116943359375	2185.572021484375	4218.10888671875	3032.077392578125	2364.432373046875	2013.6417236328125	4052.992431640625	2890.441162109375	4030.03076171875	4114.09375	5803.6455078125	2467.251953125	2681.7119140625	2392.37744140625	1786.4161376953125	2644.902099609375	4876.54150390625	3269.930419921875	2341.204833984375	1973.6358642578125	1762.9351806640625	5305.978515625	1702.9039306640625	2088.617431640625	2484.714111328125	3335.7333984375	3245.722900390625	3017.519287109375	3412.76318359375	2107.911376953125	2320.326904296875	1564.8677978515625	1883.049072265625	4281.9375	2175.82958984375	3012.18115234375	6878.07666015625	2981.5830078125	3301.438232421875	0.0	1503.0400390625	1706.6416015625	2030.62548828125	4617.326171875	2813.58642578125	2854.211669921875	4365.01416015625	1670.712890625	3919.308837890625	84	2M+Na|C13 isotope #1	0.9353494300123543	
221.11435829349952	522.9702288309733	1608.2366943359375	1374.9189453125	2695.30078125	1962.4964599609375	1512.891845703125	1916.706787109375	2759.908447265625	1766.8616943359375	2389.1142578125	2670.55078125	2934.240966796875	1563.0506591796875	1909.6431884765625	1478.54150390625	1392.8173828125	2115.517822265625	3200.0810546875	2016.9268798828125	1426.1796875	1347.625	1283.23291015625	2930.683349609375	1396.641845703125	1429.0318603515625	2322.451171875	2350.456787109375	1901.0748291015625	1644.3746337890625	2101.568359375	1228.7496337890625	1284.23193359375	1218.15966796875	1251.8502197265625	2413.918701171875	1267.7154541015625	2171.928466796875	3713.182861328125	1926.222900390625	2243.912841796875	0.0	1275.4615478515625	1319.6363525390625	1283.8038330078125	2969.607177734375	1978.26025390625	2237.912353515625	2515.955078125	1348.751953125	2207.527587890625	84	bp|O18 isotope #1	0.9330781052334424	
257.06625377325884	524.7486445109049	1968.8143310546875	978.720458984375	2351.3359375	2182.04736328125	953.493896484375	871.8341674804688	1575.035888671875	1636.5411376953125	2055.86474609375	2126.33154296875	2979.176513671875	1362.2115478515625	1583.51513671875	1524.8311767578125	804.0662841796875	1316.7769775390625	2719.465576171875	1593.1195068359375	1061.810791015625	1091.623291015625	761.7052612304688	3318.908203125	759.8414916992188	1204.0015869140625	1171.23193359375	1433.307861328125	1529.2293701171875	1579.2159423828125	1621.11279296875	1319.1800537109375	976.7855834960938	656.5916137695312	666.2280883789062	2302.828125	1290.9857177734375	1277.62646484375	3422.647705078125	1668.4859619140625	1635.924072265625	0.0	877.370849609375	974.473388671875	987.3555297851562	3137.550048828125	1261.0440673828125	1252.759765625	3002.170166015625	731.067138671875	1433.384765625	84	2M+K	0.9512575751675437	
552.3818835679209	230.07134791782923	135007.15625	104580.4921875	153222.953125	26746.0078125	196118.453125	210093.796875	199770.140625	73300.3828125	138604.828125	202650.0625	286912.28125	110409.46875	115874.2265625	30711.02734375	175524.09375	140354.765625	87442.7265625	101173.15625	127537.375	134009.65625	155415.328125	149983.5	211290.078125	135055.734375	120806.34375	224600.375	128315.1953125	75107.8984375	95989.484375	45436.86328125	79686.109375	141679.125	213118.984375	152395.40625	162317.171875	192131.328125	97235.5234375	190851.5	160036.921875	446121.5	166279.703125	197804.96875	86645.125	126268.3671875	148556.4375	174326.578125	128828.796875	179333.140625	145235.796875	85	bp	0.9294176066473632	1
715.2987685583989	590.7911008199056	78409.296875	61426.6640625	427366.6875	94676.0	63406.234375	228222.46875	157456.015625	99658.546875	142555.96875	102076.5390625	101170.953125	88912.796875	96382.296875	93002.53125	206795.71875	318649.4375	136724.8125	83304.3203125	215916.9375	55002.65234375	187192.734375	114887.7890625	51564.40625	54468.48828125	74895.90625	376896.59375	124920.6015625	77300.609375	110438.4609375	77187.9453125	43276.53125	50422.24609375	62629.95703125	112270.9609375	85759.390625	205367.671875	159941.734375	353431.40625	98624.2421875	0.0	62441.5546875	139035.453125	44006.75	89576.375	66151.3671875	292644.625	103481.6875	112732.6328125	325109.9375	86	bp	0.9639936934254022	1
491.3164190354155	210.53503916214925	212458.28125	159626.1875	310024.53125	128187.7265625	229680.921875	308689.78125	426422.15625	200737.28125	275745.40625	156943.953125	154242.1875	326855.96875	227789.25	152936.078125	286245.28125	265760.65625	173672.09375	196280.75	285027.40625	259498.046875	278784.875	182627.6875	235504.546875	260777.5	222098.5	310148.78125	218538.171875	198471.921875	305303.28125	204188.703125	227431.21875	170360.796875	255439.859375	199311.796875	165616.375	218736.796875	114350.796875	184468.734375	264701.65625	140565.234375	157772.9375	203175.6875	179241.28125	329932.65625	183612.9375	331770.6875	120779.875	254087.9375	281960.03125	87	bp	0.9417740774800497	1
474.28990759346294	210.4545493612484	115617.6484375	93336.6875	152207.875	74090.1015625	136991.875	158245.34375	168908.015625	118999.9765625	137887.40625	91417.5859375	80980.9453125	161772.875	130697.2109375	92508.3828125	138025.40625	125965.09375	92624.0234375	120726.3984375	146587.6875	156102.46875	139350.984375	96209.3125	122718.984375	144553.546875	124532.7421875	136593.09375	117243.265625	117504.6875	150772.21875	128270.5859375	138139.609375	89533.71875	126781.5625	103798.765625	98175.59375	99649.9921875	63018.87890625	81784.234375	150675.21875	73286.140625	92059.75	106198.46875	105201.171875	200333.34375	106539.078125	151347.8125	65933.5859375	134848.65625	119033.734375	87	minus nh3	0.9392854011267215	
492.31976021543943	210.61879434390943	66246.3203125	46392.38671875	96535.9609375	37472.97265625	69545.8828125	94114.5078125	136357.71875	62644.47265625	87966.78125	49017.046875	45510.16796875	100054.4921875	72033.265625	45318.67578125	90619.8203125	84006.8125	54441.234375	60070.51953125	89668.6953125	82877.015625	89193.703125	53742.94921875	73468.5	80231.6875	65488.84375	92601.1015625	67069.6015625	61171.97265625	92830.6953125	62331.68359375	70682.9140625	55225.08984375	78424.359375	59363.91796875	51071.78515625	67474.4375	32993.83984375	53567.26171875	80642.8515625	43572.30078125	48038.765625	60667.1796875	54964.58203125	103862.5234375	55054.0390625	104550.984375	37313.95703125	77327.1953125	86261.6953125	87	bp|C13 isotope #1	0.9397277726688547	
475.2932362507124	210.4112841547752	34611.4765625	26904.7109375	45033.59765625	22337.181640625	41684.53125	50133.94921875	49949.5703125	35775.453125	40186.6953125	26229.5234375	23210.74609375	49551.53515625	39365.59765625	26438.783203125	40820.94140625	37186.00390625	26941.255859375	36363.140625	43094.78125	47015.78515625	40531.37109375	29093.771484375	37001.85546875	42626.15625	38241.6328125	42012.98046875	34396.640625	34741.3203125	43126.953125	37633.66796875	39026.21484375	27378.693359375	38573.1171875	29583.751953125	28422.408203125	29167.95703125	17783.095703125	24951.875	44536.94140625	21277.736328125	26469.919921875	30639.078125	31576.306640625	61795.0390625	30696.904296875	44038.28125	19571.140625	41535.1484375	35876.90625	87	minus nh3|C13 isotope #1	0.9301461597876316	
532.343081471832	210.80895746970663	22050.115234375	17529.802734375	34527.84375	13900.6845703125	26009.84765625	31716.619140625	39807.203125	24728.74609375	31528.609375	16513.474609375	25465.912109375	31510.349609375	22144.279296875	25313.220703125	32219.49609375	28101.76171875	20261.33203125	22285.650390625	27775.603515625	26365.78125	28040.681640625	23494.544921875	27203.150390625	29321.443359375	23069.048828125	30228.99609375	22850.998046875	22263.314453125	31903.912109375	35973.8046875	22506.23828125	18751.044921875	23778.765625	26292.98828125	16318.189453125	23405.73828125	25877.154296875	18197.892578125	30126.181640625	23394.63671875	16909.71875	23772.541015625	15832.8310546875	34422.671875	19190.5234375	34063.375	14247.9970703125	31018.435546875	29348.697265625	87	2M+ACN+H	0.9107145339696744	
493.3230421719812	210.65930456044723	9597.794921875	6427.8310546875	13798.4384765625	5332.34765625	10223.8447265625	13224.3056640625	21174.515625	8919.310546875	11554.1484375	6663.88671875	6118.11279296875	14622.8583984375	9699.908203125	6340.8525390625	12499.859375	11032.482421875	7458.9208984375	7863.90478515625	12981.9990234375	11644.865234375	11866.09765625	7126.66650390625	9543.3212890625	10960.1025390625	9487.9638671875	14731.1943359375	9809.671875	9131.1435546875	13985.0771484375	9143.6728515625	10492.775390625	7153.9833984375	10867.9140625	8430.3466796875	6747.78515625	8834.2919921875	4609.3017578125	7888.19580078125	11666.93359375	5937.67578125	6836.71337890625	8153.73046875	7502.951171875	15517.2548828125	7714.37353515625	14755.1669921875	5381.66259765625	10415.240234375	12736.7890625	87	bp|C13 isotope #2	0.898509569393431	
533.3465520651725	210.51389608577807	5919.8818359375	5581.8056640625	9194.3125	4394.84716796875	7045.2138671875	9316.5546875	11050.4853515625	6732.98095703125	8191.35302734375	4443.04248046875	7153.21875	9514.09375	5884.3681640625	6699.3828125	9293.673828125	7696.97802734375	5586.32763671875	6118.82666015625	9573.482421875	7927.93798828125	9102.8291015625	6425.33935546875	8487.33203125	8556.6875	7055.5888671875	9149.2041015625	7151.39404296875	6590.9658203125	9611.5068359375	10037.044921875	6764.154296875	5699.74658203125	7177.68701171875	7681.5498046875	4633.83740234375	6670.9404296875	7592.98388671875	5696.9033203125	9194.8447265625	7162.53076171875	5022.49853515625	6235.33447265625	5097.92626953125	10008.9541015625	6111.94140625	10330.11328125	4564.59765625	9153.271484375	9171.322265625	87	2M+ACN+H|C13 isotope #1	0.9145582446591628	
476.29636023738294	210.57579414211975	4759.28466796875	3732.1220703125	6176.6220703125	2528.041015625	6002.361328125	6019.30224609375	6150.0849609375	4453.7626953125	4805.23828125	3201.02880859375	3030.954345703125	6856.42724609375	5524.47607421875	3691.6416015625	5407.41162109375	5715.650390625	3715.889892578125	4871.5029296875	6230.283203125	5721.61767578125	5505.40087890625	3842.14892578125	5598.3388671875	6370.412109375	5506.00341796875	5369.62353515625	5399.36376953125	5412.0693359375	6021.9775390625	5112.57958984375	5203.0166015625	3869.898681640625	5770.2548828125	3821.214111328125	4041.772216796875	3744.343017578125	2417.720947265625	2925.665283203125	5807.7978515625	3102.46435546875	3511.0361328125	4667.56884765625	4190.85546875	8174.71044921875	4509.2294921875	6197.49560546875	2275.416015625	5356.517578125	4483.1806640625	87	minus nh3|C13 isotope #2	0.8728790301011391	
264.1042120600873	1244.3887608846028	251087.015625	129113.5703125	395547.15625	271685.96875	129785.2265625	222976.75	390084.15625	219766.25	356524.5	226109.796875	389081.46875	231376.765625	194113.53125	193903.03125	224566.609375	299626.75	426073.40625	218818.453125	191871.09375	104836.359375	144539.671875	371303.90625	107284.7734375	178973.078125	174587.296875	354159.625	217760.796875	203720.84375	280665.84375	193287.515625	142785.453125	120993.09375	174248.546875	311955.78125	214103.765625	274942.40625	371538.03125	334729.84375	212278.859375	0.0	98255.59375	129585.1875	96465.0390625	208971.265625	146172.328125	250269.0625	234483.15625	151724.328125	311070.0625	88	bp	0.9959294992625648	1
265.10746915378456	1243.0893834431965	31992.623046875	15659.2607421875	49470.22265625	34226.61328125	15083.1728515625	24981.416015625	48624.56640625	25541.345703125	44948.40625	28380.2578125	50515.41015625	27830.5859375	23688.5390625	24122.90625	28771.5390625	38841.33984375	54666.8671875	25936.986328125	23929.841796875	12748.4794921875	18378.39453125	45154.91015625	20040.498046875	21842.744140625	21780.123046875	45547.08984375	25101.017578125	25381.69921875	34661.59765625	26613.1953125	16825.646484375	14657.30078125	21443.509765625	38021.359375	26156.2734375	35333.07421875	47146.83203125	37882.953125	26487.642578125	0.0	11991.5458984375	16958.564453125	12667.07421875	21280.734375	18560.3984375	31144.513671875	30135.904296875	17030.162109375	39887.66015625	88	bp|C13 isotope #1	0.9942659878635429	
121.06398775694767	1248.0912450154622	34709.91796875	22099.150390625	36143.14453125	35708.91015625	22338.7421875	23564.01953125	36454.1015625	36737.0546875	36959.0703125	33046.94921875	41808.25	22529.90625	26735.287109375	25967.052734375	22553.814453125	26776.8203125	43392.8984375	27144.35546875	18748.626953125	15856.7099609375	15314.455078125	46194.37890625	18668.265625	20887.50390625	23183.916015625	30609.650390625	29302.30859375	31956.373046875	31373.376953125	30135.560546875	18250.857421875	13560.5595703125	16987.390625	36296.19140625	33093.03125	29706.048828125	50734.203125	30976.03515625	26031.943359375	0.0	12505.65625	12656.5419921875	17455.287109375	29657.873046875	20485.275390625	23522.35546875	33254.9765625	16584.81640625	26101.189453125	88	fragment?	0.9953463256123707	
143.04050110888235	1249.670000712077	13320.0283203125	8113.5205078125	15059.876953125	15112.9404296875	8069.5986328125	11002.46875	14100.4365234375	13889.9931640625	14955.962890625	13157.021484375	17763.380859375	9019.294921875	10362.880859375	10251.7265625	8452.0458984375	10546.744140625	17959.59765625	11113.6181640625	7677.20654296875	5645.6845703125	5715.4033203125	18358.228515625	6827.48486328125	8245.353515625	9262.5224609375	13326.7626953125	11802.8369140625	12414.7626953125	12560.4814453125	11681.3212890625	7066.06201171875	5051.3115234375	6185.3037109375	15300.5712890625	12532.9052734375	11272.5888671875	20622.14453125	12867.044921875	11085.1240234375	0.0	4910.7822265625	5524.88330078125	6235.57421875	12085.080078125	7925.34814453125	9211.3798828125	13393.31640625	6312.96533203125	9694.9755859375	88	fragment?	0.9920869580026855	
266.09990501000374	1240.1347961425781	10406.9677734375	5046.56884765625	17201.142578125	10888.2578125	4780.75341796875	9200.728515625	17160.607421875	8186.72705078125	14797.7685546875	8491.115234375	15709.5517578125	8619.0498046875	7765.52001953125	7568.70703125	8293.7578125	12585.560546875	17955.197265625	8768.068359375	8005.6865234375	3487.09716796875	5658.9677734375	15043.1904296875	6923.64892578125	7080.5078125	7025.7548828125	15900.2060546875	7782.54052734375	7858.2880859375	12589.228515625	8184.484375	5813.83203125	4758.6884765625	7234.7236328125	13680.884765625	7781.12353515625	11349.640625	16241.2734375	10567.5576171875	8016.96484375	0.0	3863.9716796875	5560.3798828125	3890.433349609375	8306.8896484375	5670.55078125	10484.2890625	9674.4267578125	5273.6025390625	12864.9912109375	88	halogen (F) exchange (hydroxy)	0.9879091395950459	
122.06728843695582	1246.7583262125652	1755.525146484375	1155.2181396484375	1995.3115234375	1835.395263671875	1190.4342041015625	1306.845703125	2031.214111328125	1977.3935546875	2028.8533935546875	1718.3704833984375	2163.0419921875	1258.1033935546875	1340.2591552734375	1558.3465576171875	1111.609375	1255.5352783203125	2397.5166015625	1624.720947265625	965.9156494140625	901.5156860351562	868.6127319335938	2417.412841796875	1119.914306640625	1055.1773681640625	1223.50048828125	1561.4637451171875	1423.8826904296875	1773.38525390625	1810.779052734375	1570.270751953125	1168.122314453125	830.3062133789062	1063.750732421875	2063.577392578125	1513.0975341796875	1577.169921875	2513.190185546875	1808.2490234375	1535.6683349609375	0.0	731.4603881835938	863.7223510742188	897.8894653320312	1704.5299072265625	1056.12451171875	1374.917724609375	1870.3326416015625	923.9542236328125	1382.359130859375	88	fragment?|C13 isotope #1	0.9566452231426207	
122.06729651106292	1239.8833262125652	1597.9927978515625	1144.085693359375	1995.3115234375	1559.23388671875	899.0400390625	1421.532470703125	2031.214111328125	1715.8897705078125	2028.8533935546875	1391.0684814453125	2163.0419921875	1258.1033935546875	1164.0074462890625	1319.1986083984375	1170.6907958984375	1255.5352783203125	2133.12451171875	1401.09033203125	965.9156494140625	901.5156860351562	868.6127319335938	2083.453369140625	1119.914306640625	1055.1773681640625	969.6983032226562	1591.4898681640625	1060.7911376953125	1296.6470947265625	1810.779052734375	1142.4393310546875	1168.122314453125	830.3062133789062	1063.750732421875	2063.577392578125	1513.0975341796875	1577.169921875	2427.47998046875	1808.2490234375	1535.6683349609375	0.0	731.4603881835938	863.7223510742188	668.6344604492188	1403.8331298828125	830.9857177734375	1300.6568603515625	1870.3326416015625	831.5193481445312	1363.9625244140625	88	fragment?|C13 isotope #1	0.8486400749042803	
191.1522220216376	335.68538930464763	47813.41796875	115091.5703125	124378.390625	15004.4033203125	11210.068359375	10893.080078125	28253.22265625	144282.96875	145775.203125	8575.6171875	7290.34814453125	19920.251953125	270048.1875	305481.5	115531.2109375	40027.89453125	9799.9423828125	7589.55615234375	49749.44140625	17344.85546875	35638.046875	20373.1953125	14448.3828125	8066.68310546875	21487.650390625	35205.390625	24653.283203125	8310.2490234375	13115.2763671875	22667.71875	51955.6640625	176071.234375	13753.5859375	6387.509765625	202911.03125	102989.7578125	30018.3125	24944.462890625	27626.60546875	3642.529296875	55882.04296875	47310.828125	12126.474609375	15929.82421875	8010.0146484375	13313.9716796875	42115.83203125	315152.0625	424059.28125	89	bp	0.9359760554456696	1
