Peak id,Mass,RT (s),Polarity,Beer_1_full1.mzXML,Beer_1_full2.mzXML,Beer_1_full3.mzXML,Beer_2_full1.mzXML,Beer_2_full2.mzXML,Beer_2_full3.mzXML,Beer_3_full1.mzXML,Beer_3_full2.mzXML,Beer_3_full3.mzXML,Beer_QC_full1.mzXML,Beer_QC_full2.mzXML,Beer_QC_full3.mzXML
2193,200.0917,439.75,positive,597800.94,395892.16,996840.94,443589.13,404248.28,449499.84,349060.34,345350.47,417396.59,779119.88,743221.25,618014.31
6212,407.9025,1377.39,negative,192402.14,213812.38,160068.08,168034.83,187969.08,182142.63,170907.23,178161.53,148009.36,344026.91,305506.94,300733.66
6947,407.9025,1375.38,negative,175842.97,160625.52,160068.08,168034.83,187969.08,182142.63,170907.23,178161.53,148009.36,344026.91,305506.94,300733.66
902,114.0662,494.16,positive,8899690,9886336,9769004,11186542,11594452,10658344,10707603,10470883,11737751,25951858,19885342,17870044
3169,288.1076,377.95,positive,186778.67,351423.94,236311.7,204705.39,185616.2,170285.3,451513.16,544450.31,304891.56,1341427.75,780705.13,505745.5
869,212.1028,350.39,positive,706788.81,497613.19,657068.25,1534289.63,1111572.38,818803.25,589585.75,456636.03,868347.81,1023036.69,1353326.63,1167809.88
6772,653.2096,707.54,negative,70027,60720.96,66410.16,178015.31,108459.9,152091.48,94145.59,95129.41,59865.5,172272.98,136649.31,158780.13
1172,475.1952,293.28,positive,179878.47,154344.69,118404.4,192453.33,207221.09,191088.16,89123.36,135769.5,164928.13,240499.19,237545.2,240312
1847,487.2095,210.72,positive,249954.91,124889.15,185102.31,322015.03,238768.78,199285.86,156515.55,116555.72,216090.28,249324.61,280820.63,391031.41
1285,423.2739,245.25,positive,100090.17,100932,111942.39,301621.94,311794.03,264045.63,236297.02,194929.83,168143.7,403381.97,359857.41,366962.91
2604,342.1394,545.73,positive,969393.19,945103.19,891498.63,1845076.25,1676709.63,1580415.88,1362104.75,1218179.88,1370322,2707919.75,2412626,2388449.5
2024,238.1073,345.73,positive,552830.19,554963.81,687235.13,761898,625701.44,567670.06,542832,454918.91,675655.63,969413.31,994757,1207796.63
2435,308.2795,235.24,positive,487303.84,488667.94,455852.59,573081.38,584438.75,500622.41,473193.38,556482.94,419572.59,1091215.25,1010865.5,693421
7118,297.1347,325.6,negative,NA,56802.7,27768.54,77161.41,94429.95,129326.59,85121.18,104347.85,113398.31,254163.36,135058.72,203738.38
1936,248.0586,646.98,positive,5285664,4060772.75,5693564,3725463,3211606.25,3006423,3564481.25,2701529.75,4074662.75,6217462,6021288,7221960.5
2902,352.9214,1372.81,positive,42404.08,22661.79,30694.38,36002.46,24945.29,32774.71,34163.32,38067.06,29731.75,69283.84,66782.1,57502.64
1849,389.2323,212.07,positive,110443.13,99243.93,123960.06,186484.56,190129.08,NA,112982.63,117669.29,126163.47,200591.27,210531.78,275074.88
2483,186.0761,313.07,positive,1613673.5,1277701.63,1502097.38,3834875.5,2481723.5,1987608.25,945188.75,1211702.75,901539.81,2027419.13,2333674,1485713.5
3298,197.1285,415.94,positive,596725.56,420972.44,640295.88,992703.81,780081.25,963661.63,262054.34,304204.13,571166,758428.88,571973.44,715563.94
537,330.1546,580.88,positive,855027.63,1015559.19,1202410,743678.56,605667.19,749812.31,234462.39,341482.41,370249.72,463919.19,645698.13,667728.81
3128,292.1539,263.64,positive,103973.05,135509.81,97120.83,207766.61,200142.95,207750.02,94907.75,109313.01,74006.57,202189.64,171523.09,149404.97
4059,153.1022,345.1,positive,128909.59,112086.45,182948.34,161669.22,153866.33,152217.19,87033.03,62083.42,112125.82,166376.14,179929.16,137986.58
3472,430.2437,237.49,positive,173773.08,217519.73,229789.61,138368.11,132537.16,140694,109146.59,87712.65,111302.83,192478.5,238703.45,157677.89
2552,456.2169,949.92,positive,143109.11,161634.84,170626.09,135709.91,171850.86,172093.7,99727.95,115282.8,166378.02,242364.67,224109.61,240763.34
189,307.1765,565.36,positive,3162922.25,2103611.25,1541681.63,3192881,2233717.5,1933649,1803894.88,1990231.63,1854303,3051761.5,3036780,4900352
1970,111.0441,415.26,positive,3358692.25,3521721,2941672.5,3871252,3327892.75,2668030.25,3665099.75,3073262.75,3185708.5,6731491.5,6035529,5972474.5
5420,413.1824,249.13,negative,177241.13,199875.42,194175.02,490851.13,350259.84,352415.41,495477.72,443303,601652.25,1114385.25,973592.25,820133.75
2879,155.0702,376.04,positive,1124956.13,1084406,901556.63,728663.5,704930.25,539732.63,1317360.38,932522.5,634147.25,2024885.5,1841493.5,1415257.75
2015,309.0371,382.9,positive,597317.38,786071.38,425402.25,550681.5,529512.5,523646.19,1270478.5,1485888.13,1182669.63,3538823,2204654.25,1936476.88
3319,191.0913,413.42,positive,430612,572164.13,594072.69,NA,103426.06,NA,364373.38,301277.25,192531.86,958202.13,374517.88,397049.03
773,398.144,451.96,positive,80601.08,164703.89,87317.08,304859.19,401106.25,244391.78,104785.6,101343.04,67298.13,168360.14,174148.38,162048.98
2564,354.1909,242.11,positive,343167.22,298184.13,353562.91,2663025,3485000,2137763.25,1160249.38,1024378.38,1242856.13,2423573.5,2151904.5,1892263.38
2479,282.1195,358.5,positive,2543299.25,1417595.75,3876794.75,3486337.75,1761580.25,1771824,559851.44,657730.5,3061235.25,981225.75,2405721.25,3168056.75
2454,461.2533,234.76,positive,148100.95,137993,181597.61,231867.08,227315.22,148818.13,168444.5,158836.23,138117.31,300528.41,334140.13,246342.03
2275,214.1073,432.29,positive,339864.66,298545.97,539038.31,657531.56,516431.69,579602.56,407668.97,360330.34,740786.63,621416.56,995963.75,1177042.25
4886,287.0777,427.72,negative,222821.73,230313.08,253560.61,231952.11,240724.2,243879.05,269875.59,179884.22,178499.53,371354.97,335461.84,461161
3609,311.9449,1375.46,positive,246490.48,240541.05,285368.78,253597.86,239862.89,242818.95,276634.97,274331.88,228515.42,451148.34,515141.75,499005.97
964,333.206,204.53,positive,20654544,17514500,23102530,5558291,6227905.5,3730205,7168866,6670582.5,7440005,14257248,13523440,12233823
4932,191.0022,486.98,negative,588432.5,745641.94,591021.63,NA,54459.48,NA,59277.21,99593.91,45782.22,144403.73,124169.76,99214.73
5837,219.0625,628.82,negative,50807.42,51282.01,27578.84,258079.48,263064.41,297904.78,50491.52,55154.17,58934.72,86580.21,99787.2,122167.24
3291,195.1129,301.94,positive,669229.75,675124.56,503826.03,726580.19,1005040.75,856142.75,347522.81,363529.72,264039.66,508547.31,557413.81,763734.19
3873,181.1335,392.28,positive,206365.8,113492.67,159872.8,313080.84,164732.75,187263.48,62552.18,83702.49,178493.42,123814.05,188565.95,259548.77
2180,274.1071,271.97,positive,208685.63,241427.28,210863.88,325978.34,443130.41,477394.38,182484.11,254708.09,188944.66,434731.13,374979.19,347376.94
2733,307.15,616.81,positive,681767.31,579922.81,637346.69,885861.06,984733.5,828856.06,459354.03,471807.78,516221.84,895792.19,949586,847829.13
2863,154.0498,500.84,positive,990026.19,1088854.25,930855.06,1271597.5,1594279.25,1522953.75,1114712.38,1121582,778238.5,2060856,2016596.88,1521033.38
4590,168.0303,413.19,negative,361089.19,487877.84,632903.19,920762.69,626865.63,849604.5,477153.97,590477.06,564493.5,836054.63,898118.75,1367717.13
5399,299.1141,253.85,negative,83885.02,68417.48,91018.99,234672.25,250611.19,210612.28,122010.12,150526.67,243618.3,328130.78,294640.22,302806.66
484,186.0873,510.54,positive,480861.59,370258.03,359593.5,400868.53,474643.31,390173.09,294443.53,313576.88,364698.69,602929.31,606408.06,598764.13
5723,369.1349,252.38,negative,100790.98,115118.52,91715.21,204643.23,176659.47,226789.72,160462.53,145177.16,158069.11,354767.22,300212.75,226266.52
3509,837.8047,700.44,positive,130035.88,84512.11,78341.34,134821.06,158482.06,180395.66,144644.92,133545.39,106239.09,283525.09,219395.08,214866.55
3755,302.171,839.68,positive,160163.94,148394.75,171848.59,242717.08,232895.23,216787.11,162913.92,209429.03,209073.13,415159.84,311072.78,358700.91
7380,247.0826,423.15,negative,NA,39419.97,57401.64,40531.86,84359.25,69265.66,29753.2,53126.32,107170.84,91937.12,106293.62,112493.55
5312,233.9245,1381.05,negative,324538.03,386626.75,372038.88,388577.41,431153.78,358920.78,352921.81,423152.31,303064.78,705339.25,670624.44,620807.63
6507,240.1357,408.6,negative,876033.13,631656.44,48602.03,893804.06,693683.88,814396.75,398779.69,295164.69,31399.81,608142.94,527071.25,72910.16
5156,179.0563,603.24,negative,3165229.25,2925927,3115643.5,13206626,12025441,11708049,3260264.25,3169718,3311280.5,6276921.5,6018571.5,5743210
186,450.1603,547.5,positive,268649.53,234015.09,272322.84,523035.56,390386.03,417934.13,119300.08,119861.84,152949.3,272996.66,224931.45,224752.86
5728,242.0826,243.04,negative,3134731.5,2596658,3052092.75,5740333,4696289.5,4522229.5,1535905.25,1301608,1714982.13,2901405.25,2723879.25,2741720.5
4682,279.0392,497.48,negative,245892.23,298323.22,259176.31,378890.22,382619.78,445849.63,180852.88,191040.64,92829.73,304847.13,315918.94,212741.23
5576,411.167,297.61,negative,163879.95,189216.69,102100.71,266754.44,242506.14,300063.88,191119.91,151825.89,84943.35,284830.66,259850.77,210300.34
1657,383.2288,296.43,positive,221713.58,182933.17,246422.19,244647.98,234318.36,208597.67,111171.67,128838.47,135760.08,231603.53,247807.81,215605.97
4471,249.1135,247.08,negative,62013.3,47610.12,61073.98,514039.19,548299.25,522275.41,395891.13,338000.41,318418.47,759049.56,613759.19,583438.75
581,364.1865,452.8,positive,399596.94,459770.31,277564.19,384940.31,475954.63,321321.75,246041.16,337434.88,276235.38,594111.56,458201.13,536800.94
1177,303.1339,412.71,positive,2708287.75,2745641.75,3486023.25,6948869.5,6115417,6173077.5,5433686.5,4114414.5,5819992.5,10617532,8569056,9138089
3507,837.303,701.58,positive,174942.81,178925.91,157665.95,215125.33,241876,224251.33,219105.27,170694.06,168515.89,453382.09,283929.94,311828
1628,255.0861,319.27,positive,188099.91,317162.41,217814.64,280728.25,341074.22,306805.84,263797.41,293489.69,235613.56,662749.88,459594.09,381569.28
5309,232.9249,1381.76,negative,2094804.88,2528376,2257009.25,2141123.25,2801172.25,2346076,2373069.75,2620087.25,1908383.5,4305874.5,4214728,4122680.25
5310,232.9249,1381.76,negative,2094804.88,2528376,2257009.25,2141123.25,2801172.25,2346076,2373069.75,2620087.25,1908383.5,4305874.5,4214728,4122680.25
2994,214.0908,525.58,positive,377933.78,221656.41,280403.91,377625.72,331092.25,265720.88,351848.81,317076.19,317017.16,616158.38,610783.13,598801.75
3213,203.1026,547.7,positive,116649.82,158191.83,NA,1052837.25,1238088.25,834333.19,300652.75,319376.38,175277.89,508591.78,528580.19,394079.22
5614,242.0826,282.74,negative,126452.9,133448.2,114904.99,189107.83,182856.63,209559.59,46165.96,53506.9,156518.75,126466.89,135014.66,142308.63
6175,443.1928,237.51,negative,100800.75,80015.36,113543.22,159540.73,146943.72,140851.25,72730.76,102074.21,85552.55,164412.42,153301.91,158580.03
1629,302.1233,284.08,positive,68555.23,96693.9,36722.13,224574.58,257761.69,236584,181103.33,177058.28,91287.93,429366.31,271758.38,157908.52
2461,362.1111,353.42,positive,1279670.25,548546.19,1008096.63,999283.63,656891.06,490838.44,351185.81,311144.19,734364.31,549763.75,810034,1118120.38
2732,301.1505,618.09,positive,643964.19,630528,773989.25,707620.13,923096,738111.13,477508.13,538838.13,637075.56,987263.38,928807.44,1116438.38
3404,463.2689,218.37,positive,520615.88,507643.31,777204.13,462246.5,547932.81,464011.5,345159.44,342005.66,370984.22,620923.38,638663.94,683078.5
2542,255.0862,290.43,positive,188099.91,317162.41,200471.58,280728.25,341074.22,306805.84,263797.41,293489.69,169200.94,662749.88,459594.09,265620.63
3567,266.102,412.99,positive,195934.02,261769.91,248250.48,214154.16,272709.66,276502.16,227246.88,315014.69,280055.41,584595.19,482514.69,441006.16
802,667.516,248.81,positive,381215,226176.39,287146.19,415025.81,174823.63,117844.97,205010.38,200215.69,317132.75,267673.22,321786.66,937462.06
6224,325.1848,1377.95,negative,27925.37,25594.09,53294.11,25591.85,33663.18,32862.05,30146.29,31932.25,55324.02,51276.12,72027.57,89893.99
835,230.1023,472.06,positive,9172999,8457479,9116767,9346571,9252958,8143345.5,15152954,13594521,15064024,24377350,26398816,29885160
6902,322.0702,337.22,negative,105020.84,NA,69068.44,166945.13,110061.61,115742.05,35405.75,28972.27,64600.75,66669.97,99721.5,60708.1
662,296.149,412.29,positive,297981.97,200868.47,324332.38,687397.56,610461.75,736198.81,291690.44,290510.06,346502.03,572817.13,551423.5,562912.75
5734,217.1083,243.76,negative,143412.55,79951.26,92095.16,270120.75,178867.63,186960.25,112022.63,101363.95,109625.07,188820.63,176310.84,229278.64
2448,356.243,233.29,positive,171750.81,182464.8,180045.02,277948.81,347124.31,232341.31,183630.05,233827.59,124057.61,424710.88,323723.81,238368.41
4076,123.0916,1057.03,positive,125095.16,114860.67,136804.69,134944.41,133786.56,123799.41,82025.23,84310.28,104956.76,163741.33,156260.22,172475.58
1506,224.0917,270.26,positive,679596.13,682974.13,475689.47,238557.98,140058.05,133955.45,159022.2,122226.68,85136.23,253521.64,202860.64,197162.14
1942,250.1072,354.34,positive,155812.22,142180.44,158441.38,208894.44,203815.75,219426.81,156460.67,149733.05,162471.92,323491.28,241705.17,299182.28
6312,299.1365,624.14,negative,55409.95,41501.46,55904.85,107456.24,125747.63,113434.57,54077.7,114005.88,105118.94,139525.06,167619.69,168035.67
904,154.0498,494.07,positive,676556.56,762855.25,812271.5,871622.19,790286,834386.5,712284.63,730334.75,778238.5,1483316.75,1388196.38,1189413.75
3481,200.0917,454.41,positive,340070.22,395892.16,343802.47,332254.31,351993.63,375749.34,329268.06,340397.34,334057.91,668528.38,557171.63,609928.38
2428,237.1118,235.5,positive,1470776.88,1908792.63,1303175.38,1574737.25,2030654.38,1318546.63,2193247.5,2052481.5,820174.75,4069688.5,3295236,1687452.25
1569,198.022,505.99,positive,339152.94,427430.78,342960.25,295548.19,334961.47,272144.75,332267.78,341748.75,250150.56,622170.88,590639.81,467924.25
2964,296.1341,431.13,positive,242659.58,269298.22,318065.88,184363.16,158504.36,210935.38,192213.66,194924.97,215694.8,364630.53,371545.94,361994.66
5919,251.1292,287.99,negative,105319.47,183517.31,125703.7,314681.25,351571.47,286427.69,412004.03,428198.34,328890.97,876281.38,686094.56,586967.88
3059,404.2066,280.72,positive,984447.88,559791.31,1528980,579960.69,436660.63,299834.75,482355.66,417952.81,1422242.38,863227.69,1318359,1536543.5
7301,190.0804,350.44,negative,151250.09,109879.21,158476.13,24576.83,29719.04,22908.7,38840.23,64009.68,60112.55,130841.32,78905.72,89179.91
5690,275.0584,437.49,negative,229646.23,142081.52,262932.22,NA,30002.29,NA,95460.7,41120.57,181047.59,124558.38,142490.58,245588.7
4437,195.0512,584.67,negative,107275408,96846104,110748568,148957600,154098784,149724976,27825064,30527390,19955578,46439788,40598900,53253276
4438,195.0511,580.9,negative,107275408,96846104,100377464,148957600,154098784,149724976,27825064,30527390,19955578,46439788,40598900,53253276
6098,231.1353,300.68,negative,44142.3,50627.7,41454.48,431638.13,375071.13,456410.03,76508.17,68814.14,88530.11,139987.95,111785.63,177546.34
640,308.1492,296.49,positive,150108.55,166905.36,112034.22,401410.53,449157.31,455057.94,130697.11,125131.05,141782.72,263270.03,251153.91,207694.34
4872,343.0887,560.32,negative,260148.52,162600.27,269768.53,109023.02,144590.67,112535.2,72465.5,63668.87,58824.08,112172.77,136143.92,106501.19
3087,220.1082,426.45,positive,684909.88,522216.25,557812.5,1488357.13,1267470,1251874.13,702798.38,675360.19,803575.13,1228380.63,1304198.13,1409472.25
1539,213.1233,444.11,positive,615184.38,709308.63,726094.88,1263189.88,1340491,1257699.88,663393.31,739833.63,887661.5,1312518.38,1329049.63,1490067.63
2912,480.2342,1381.97,positive,22031.71,20982.25,19355.14,22602,22260.34,11841.72,13379.1,17377.5,8081.36,26562.36,29948.95,14030.23
2480,322.0952,346.64,positive,213406.3,106065.05,159256.67,118030.16,73728.4,36213.47,24156.82,42237.79,100994.18,65822.75,107163.52,86769.97
3969,221.1284,332.94,positive,210944.59,225649.94,152637.42,136072.25,169037.88,144716.22,118708.61,119917.2,109615.13,155982.55,241162,246646.05
7438,397.8598,1255.07,negative,43658.58,36370.51,37542.89,44937.16,48827.8,43498.55,38138.88,32747.09,38718.72,54272.14,62514.96,84554.11
6728,249.1135,272.71,negative,25477.43,18444.36,37317.95,69801.55,97195.3,70055.41,52529.37,54805.06,108660.42,103887.42,117180,153442.72
4079,370.982,1396.89,positive,90771.52,87795.02,88402.27,116186.88,74231.48,92016.7,88501.52,87489.33,70468.2,149162.16,156979.06,140727.47
2020,182.0812,380.23,positive,988984.19,940697.5,1244689.5,913481.94,955100.75,832925.31,822334.44,839061.94,1052684.75,1850804.88,1421884.25,1651436.13
3564,185.042,487.85,positive,220401.14,241217.8,198734.31,333081.34,266837.28,204148.55,298752.28,228797.58,278350.78,586107.38,512585.22,379524.56
1707,180.9639,1251.63,positive,26023.67,28792.48,22480.14,23195.32,26008.17,19451.7,23264.08,21352.92,27892.55,39864.1,43375.65,48184.5
1706,180.9639,1252.77,positive,26023.67,28792.48,21723.07,23195.32,26008.17,19451.7,23264.08,21352.92,27892.55,39864.1,43375.65,48184.5
707,212.0951,547.07,positive,6573181,5392331,6614048.5,7241798.5,6785763.5,5869626.5,8651650,7518246,7049212,13760784,14285042,13936664
1312,348.1288,628.62,positive,341393.16,260575.63,318949.28,372984.28,410244.69,379861.13,417340.63,387178.25,565101.13,865827.38,725837.13,875404.31
7002,205.0719,400.78,negative,301059.03,353071.94,326151.72,89929.97,171775.25,202592.61,198328.53,139198.09,204998.92,360639.47,273167.94,344378.56
2569,144.1019,397.43,positive,2050065.25,2321577.75,2728652.75,821639.44,934822.88,778384.94,1027530.44,1686622.5,2713683,3113494.5,2617301.75,3484043.25
2017,309.0371,366.63,positive,470754.34,430690.19,381113.19,385503.22,317835.41,370569.38,1065721.63,876806.44,1182669.63,2288718.5,1487400.88,1936476.88
1975,224.0917,429.97,positive,800770.69,872788.44,847089.13,1636045.75,1693354.13,1526637.38,848834.13,644366.25,827554.69,1594996.13,1357940.13,1212558.63
3587,224.128,290.58,positive,297796.38,354087.03,216245.84,439231.41,568811.75,490115.56,293016.69,275998,193153.89,534369.13,489441.81,347414.06
3656,301.1295,458.51,positive,218784.3,211679.36,225499.09,259633.84,247431.28,235358.81,144180.66,194680.13,176146.64,297513.06,314773.03,312275.69
2280,152.0706,412.91,positive,1770756.13,2085137,1585963.25,3768185.25,2879779.25,2960505.25,2492127.75,2289877.75,2379113.25,5100329.5,4055715.25,3873347
7043,275.1518,760.74,negative,218452.86,162581.75,98624.42,185188.81,137985.88,118626.77,95684.37,125386.41,131988.25,186021.05,163045.59,305937.13
