Topic 81,loss_217.13128,fragment_84.0443,fragment_173.09129,fragment_141.09136,fragment_127.08617,fragment_197.08098,loss_105.07884,fragment_123.08083,loss_63.0319,loss_17.02708,fragment_70.02898,fragment_62.06017,loss_129.04232,loss_17.02672,fragment_225.11371,fragment_145.06156,loss_46.04169,loss_161.06854,loss_117.07883
Topic 82,fragment_132.08137,fragment_117.05711,fragment_84.08068,loss_59.03695,fragment_146.09593,fragment_107.0729,fragment_120.0804,fragment_92.04942,fragment_131.07342,loss_87.06815,fragment_118.0654,fragment_60.04479,fragment_161.10731,fragment_65.03877,fragment_59.04942,fragment_130.06463,loss_47.03682,fragment_115.05431,loss_95.03727
Topic 83,loss_27.99488,fragment_182.08206,fragment_140.07026,loss_225.08455,fragment_109.02871,fragment_125.04688,fragment_164.07048,fragment_150.05558,fragment_159.11282,loss_211.06889,fragment_182.0471,loss_216.11088,fragment_181.07249,fragment_94.92982,fragment_177.10161,fragment_111.05534,fragment_129.06998,fragment_128.08127,fragment_128.10734
Topic 84,fragment_87.0439,loss_86.03663,fragment_76.03914,loss_46.04225,fragment_88.02182,fragment_141.01995,fragment_58.02902,loss_61.01626,loss_72.0209,loss_88.0154,loss_136.0735,fragment_134.02774,fragment_153.05487,fragment_125.06027,fragment_89.03466,fragment_110.03672,fragment_139.03819,fragment_154.06211,fragment_126.05561
Topic 85,fragment_108.04423,fragment_125.04688,fragment_80.04947,fragment_96.04412,fragment_182.08206,fragment_150.05558,fragment_109.02871,fragment_140.07026,fragment_139.06315,fragment_124.03968,fragment_53.03885,fragment_167.05691,fragment_65.03877,fragment_121.05216,fragment_109.05257,fragment_122.06019,loss_96.98314,loss_138.99419,fragment_110.05974
Topic 86,fragment_61.02857,fragment_99.04449,fragment_69.03364,fragment_73.02846,fragment_117.0546,loss_92.04722,fragment_97.02835,fragment_91.03924,fragment_127.03867,fragment_163.06072,fragment_145.0499,loss_84.04193,loss_54.03143,loss_96.04244,loss_197.0896,fragment_126.05561,fragment_110.0606,fragment_110.07171,loss_36.02073
Topic 87,loss_63.0319,fragment_74.02354,fragment_141.10242,fragment_81.03332,loss_133.03729,fragment_84.0637,fragment_112.08706,loss_64.01587,fragment_57.05334,loss_132.05325,fragment_130.09692,fragment_158.09337,fragment_85.08404,loss_175.04773,fragment_169.09692,fragment_134.04524,fragment_170.08106,loss_106.07432,fragment_99.09143
Topic 88,fragment_98.05997,fragment_98.09678,fragment_126.0918,loss_46.04169,fragment_109.06453,fragment_193.09616,fragment_252.14713,fragment_165.06581,fragment_113.02948,fragment_129.05473,fragment_128.08127,fragment_128.10734,fragment_128.95326,fragment_129.01853,fragment_129.06574,fragment_128.06197,fragment_129.06715,fragment_129.06998,fragment_129.07704
Topic 89,fragment_85.02829,fragment_145.0499,loss_191.11554,fragment_103.03856,fragment_217.07086,loss_173.10487,fragment_115.03909,fragment_189.07481,loss_327.09575,fragment_129.06574,fragment_128.08127,fragment_128.10734,fragment_128.95326,fragment_129.01853,fragment_129.05473,fragment_129.06998,fragment_129.06715,fragment_128.06197,fragment_129.07704
Topic 90,fragment_140.01677,fragment_96.04412,fragment_208.04385,fragment_166.03157,fragment_182.02615,fragment_112.02179,fragment_121.01057,fragment_225.06902,fragment_149.00641,fragment_68.04979,fragment_271.07411,fragment_254.04798,fragment_85.01048,fragment_133.05278,fragment_82.02897,fragment_133.05138,fragment_182.02834,fragment_313.08477,fragment_190.04781
Topic 91,loss_18.0107,loss_115.06313,loss_36.02073,fragment_144.07725,fragment_166.0497,fragment_148.03966,fragment_303.07494,fragment_104.04989,fragment_132.07699,loss_114.04281,fragment_133.09791,fragment_127.08617,fragment_127.11209,fragment_128.04549,fragment_128.06197,fragment_128.07029,fragment_127.05063,fragment_128.08127,fragment_128.10734
Topic 92,fragment_69.07009,fragment_53.00258,fragment_83.08553,fragment_86.09648,fragment_109.10125,fragment_111.11647,fragment_128.10734,fragment_123.11719,fragment_127.11209,fragment_121.96571,fragment_271.15436,fragment_70.07358,fragment_96.04485,fragment_199.16999,fragment_78.95555,fragment_129.06998,fragment_106.04945,fragment_169.12177,fragment_200.17148
Topic 93,fragment_59.04942,loss_89.08388,fragment_123.01109,fragment_90.09107,loss_154.02957,fragment_168.06916,loss_140.0144,loss_122.00406,loss_153.04567,loss_159.09246,fragment_53.00258,loss_44.026,fragment_58.06552,loss_71.07348,fragment_141.0216,fragment_88.07587,fragment_194.11804,fragment_194.07979,fragment_179.0944
Topic 94,fragment_72.04467,loss_117.0424,fragment_90.05534,fragment_86.09648,fragment_114.05535,fragment_100.03924,fragment_89.07123,loss_88.0154,fragment_113.0715,fragment_69.04508,fragment_170.11694,loss_133.03729,fragment_145.06156,loss_102.03144,fragment_198.08697,loss_72.0209,fragment_127.05063,fragment_115.08698,fragment_173.09129
Topic 95,fragment_73.02846,fragment_103.03928,fragment_101.02311,loss_178.04727,fragment_220.02828,fragment_88.03906,fragment_136.03978,fragment_154.04926,loss_163.04821,fragment_74.02354,fragment_74.00604,fragment_203.05453,fragment_156.01242,fragment_222.04195,fragment_151.98301,fragment_104.04291,fragment_99.06312,fragment_120.99553,fragment_241.03156
Topic 96,loss_64.01587,loss_115.02678,loss_91.02698,fragment_111.05534,loss_95.03727,fragment_104.04989,fragment_122.06019,loss_63.0319,fragment_130.06463,loss_72.0209,loss_117.0424,fragment_175.08699,fragment_132.04397,loss_89.04798,fragment_94.06558,fragment_158.0597,fragment_157.07661,fragment_203.0824,loss_81.04253
Topic 97,loss_60.02095,loss_59.03695,loss_42.01021,loss_87.03192,fragment_112.03975,fragment_128.06197,fragment_128.07029,fragment_128.08127,fragment_128.10734,fragment_128.95326,fragment_129.01853,fragment_129.05473,fragment_129.06574,fragment_127.11209,fragment_129.06715,fragment_129.06998,fragment_129.07704,fragment_129.10188,fragment_129.13808
Topic 98,fragment_71.01303,fragment_141.01842,fragment_85.02829,fragment_95.01248,fragment_73.02846,loss_193.05828,fragment_113.02363,loss_235.06924,fragment_159.02884,loss_211.06889,fragment_131.03368,fragment_95.0133,fragment_93.05753,fragment_328.10205,loss_204.11081,fragment_57.03408,loss_187.08411,fragment_139.14816,loss_60.03235
Topic 99,fragment_71.04935,loss_46.04169,fragment_61.01087,fragment_62.99005,fragment_101.0057,fragment_64.92744,fragment_71.01303,fragment_110.05974,fragment_107.01624,fragment_89.02346,loss_88.01604,fragment_65.00597,fragment_119.01666,fragment_73.01073,fragment_111.06352,fragment_142.08607,fragment_66.04221,loss_119.05836,fragment_135.01163
