	RT	T0R1L	T0R1R	T0R2L	T0R2R	T1R3L	T1R3R	T1R4L	T1R4R	T2R5L	T2R5R	T2R6L	T2R6R	T3R7L	T3R7R	T3R8L	T3R8R	relation.id	relation.ship	codadw	charge
164.07706586666006	715.0040550231934	101194.578125	111063.0234375	351593.875	230932.625	157369.40625	149430.1875	295237.40625	292937.75	195950.640625	183024.21875	148898.59375	137163.859375	274365.71875	200125.375	151931.6875	138433.90625	132	oxidation>H2O elimination	0.8722955006648117	
79.04222718959821	714.9024391174316	113797.0390625	118680.6171875	230087.9375	204320.453125	130016.4375	143267.390625	222734.015625	207184.65625	166784.40625	150194.0	138218.40625	134284.09375	199488.96875	190060.125	155841.71875	149442.8125	132	fragment?	0.8881406914216856	
180.03557978049656	715.0110595703125	0.0	68105.7578125	178648.109375	137008.765625	95785.0390625	78830.0	139686.484375	142438.28125	123141.515625	108380.3125	96825.53125	81117.421875	146576.5	136075.953125	117693.65625	87473.140625	132	potential bp	0.8388512277784168	
193.07125671950615	714.8051813299006	0.0	0.0	173432.359375	112957.7890625	73998.2734375	61433.609375	123608.171875	150892.828125	95184.765625	83363.046875	0.0	0.0	132654.984375	94651.2265625	81976.4765625	0.0	132	potential bp	0.8242391233834263	
104.03755462266493	714.8595031738281	0.0	0.0	169503.265625	112309.3671875	0.0	64529.76953125	140145.96875	145154.6875	95186.1796875	86012.484375	0.0	0.0	138607.484375	95450.9765625	84049.8046875	0.0	132	fragment?	0.8202842091283424	
187.1028806793146	462.49481201171875	2.4909208E7	3.3204058E7	4.5340624E7	3.2894614E7	1.0769597E7	2.388415E7	4.0134944E7	3.7581992E7	2.9323754E7	3.0477394E7	3.8834212E7	2.496869E7	4.2299888E7	3.0437126E7	3.5594E7	2.9065448E7	133	bp	0.9482347705895556	1
143.11311341025788	462.5047492980957	1.4315163E7	1.9404174E7	2.6019626E7	1.921762E7	5651200.0	1.3733881E7	2.2961928E7	2.0650162E7	1.6780452E7	1.6796724E7	2.296379E7	1.4879619E7	2.424432E7	1.7930348E7	2.023147E7	1.678847E7	133	CO2	0.9484766454641291	
201.11849880918865	462.50406074523926	1.2494969E7	1.6814518E7	2.2670948E7	1.6286171E7	5285955.5	1.2030087E7	2.0031126E7	1.8618416E7	1.4661186E7	1.497029E7	1.897474E7	1.2455958E7	2.1503954E7	1.5232642E7	1.8020964E7	1.4788359E7	133	methylation (-H2O)	0.9453885776646366	
72.03957683387422	462.55474853515625	5150006.5	7036526.0	9838370.0	7019078.5	1921336.25	4921519.0	8487278.0	7372565.5	6012485.0	6078910.0	8448330.0	5611405.0	9020577.0	6527815.5	7347487.5	6055830.0	133	fragment?	0.9568827152008833	
145.05596343939132	462.4908752441406	3748364.5	5207218.5	6878153.5	5100810.0	1398654.5	3619297.25	6287367.5	5469360.5	4424747.0	4407447.0	6186670.5	3893006.75	6390206.0	4723174.0	5249805.5	4448912.0	133	propylation	0.934816498357927	
157.12873931167186	462.49481201171875	3168464.0	4176385.5	5779928.0	4246816.0	1338054.0	3026232.0	5150754.0	4718959.0	3827584.25	3780264.25	4964089.0	3242673.75	5401910.5	3978769.25	4590731.5	3705678.75	133	fragment?	0.9363611404886001	
188.10612644011138	462.46256256103516	1762526.0	2417041.25	3222330.0	2369889.0	778393.875	1649439.375	2853639.5	2546250.0	2076367.875	2140270.5	2750980.25	1857812.5	2997628.25	2100826.25	2539843.0	2033510.125	133	bp|C13 isotope #1	0.9282463283984276	
144.11641487688257	462.47618865966797	1080752.25	1440261.875	1906096.875	1443574.5	415787.625	1076718.375	1659167.125	1544421.0	1253212.375	1234941.875	1711036.5	1113358.375	1764758.25	1309032.375	1514405.875	1284726.0	133	CO2|C13 isotope #1	0.9194469451751364	
202.12180867177952	462.4809379577637	981955.875	1397620.75	1828099.375	1312985.375	430044.4375	927961.0	1640193.875	1486616.625	1183616.125	1207668.875	1623465.625	1045972.125	1720122.75	1212248.75	1522349.75	1112087.375	133	methylation (-H2O)|C13 isotope #1	0.9193733521183302	
189.09970843594675	462.4768123626709	839207.125	1146098.375	1516284.875	1160901.625	369247.40625	754548.0625	1357794.0	1280332.375	968030.9375	1000619.4375	1373736.75	846389.25	1468553.125	1013693.1875	1234822.125	917290.0625	133	potential bp|N15 isotope #1	0.918592201425385	
188.10241594244698	462.537748336792	788318.125	1112513.75	1388269.625	1047321.25	351182.59375	763532.4375	1264856.375	1205954.0	918412.125	979243.875	1239411.5	761903.5	1294555.5	976795.6875	1166691.25	899909.625	133	potential bp	0.9190439680992308	
74.0188337739006	462.4772472381592	703341.5	934680.25	1318251.25	925076.5	249601.546875	675094.9375	1086553.25	999095.75	794212.875	823549.8125	1101516.0	745724.8125	1163313.0	859037.1875	972016.8125	807052.25	133	fragment?	0.9437026723835499	
144.11277434094555	462.4809379577637	683129.0625	951450.8125	1279537.5	983256.0625	299224.5625	707802.1875	1112874.0	1003828.8125	869777.625	854809.6875	1154608.25	735463.75	1158943.875	905485.5	1007223.9375	817015.9375	133	fragment?	0.9040500979338564	
129.0974904577881	462.84887504577637	551395.375	699696.0625	934864.5	711648.5625	198789.0	487541.625	836755.8125	728114.875	666397.375	583030.125	973955.25	549257.125	939185.1875	568997.3125	898149.4375	619109.625	133	+/-CO2CH2	0.9041975690029657	
173.0872572207223	462.85112380981445	564967.8125	724150.625	890136.0	660815.5	223598.28125	492452.5	852604.375	705029.125	652261.625	622647.5625	898179.3125	520531.03125	896121.9375	525579.5625	853281.8125	599519.5625	133	methylation (-H2O)	0.9031943451681956	
145.10991043101592	462.5231246948242	460409.59375	642407.5625	869174.375	664055.1875	195780.046875	446595.5	795892.9375	682594.8125	567929.5	538080.125	777007.875	480201.09375	773732.0	611391.5625	673994.4375	550967.375	133	fragment?|N15 isotope #1	0.9024276111615711	
203.11561422913448	462.363187789917	536090.5625	709245.125	865100.3125	617464.5	214516.21875	498751.4375	804569.9375	763112.1875	603356.25	601412.5625	782989.6875	504169.53125	821347.6875	635659.5625	681977.0	544975.0	133	potential bp	0.9190189351585174	
101.06617386527712	462.59499740600586	296395.0	474355.375	640123.0625	467532.9375	104696.8359375	305379.65625	541944.75	512097.71875	413864.59375	385586.09375	601468.0625	338811.375	640086.5625	389124.8125	490401.28125	427784.75	133	fragment?	0.8820478464934011	
202.11779908634384	462.6275577545166	340812.125	450137.28125	531238.875	438287.03125	146411.21875	326681.15625	492057.96875	455290.375	382186.28125	368802.96875	499156.0625	347374.4375	534230.5625	405972.6875	521865.34375	424518.1875	133	potential bp	0.8970114298216572	
158.13210352953706	462.5506229400635	274032.9375	345039.25	477384.84375	371902.34375	128020.8046875	254250.3125	425143.0625	353740.4375	340913.78125	328600.0625	399876.125	270189.25	454250.28125	345194.09375	372709.875	290604.15625	133	fragment?|C13 isotope #1	0.8818371224952944	
90.05016019259732	462.4951858520508	254754.09375	288959.46875	344512.96875	300217.5	146710.671875	259736.640625	313274.0	310386.4375	294245.125	274816.625	317970.1875	252300.21875	345281.53125	314705.40625	290908.125	273654.28125	133	fragment?	0.8911403691667374	
146.0555514167893	462.65106201171875	164651.03125	236149.71875	339649.625	237666.375	0.0	156936.328125	295873.75	236297.421875	209240.8125	192093.84375	282470.875	169150.78125	322971.125	229678.953125	231857.578125	195377.453125	133	fragment?	0.8357538002888999	
74.03640565131603	462.6995340983073	184001.53125	231239.203125	316538.9375	222164.375	0.0	166817.15625	302222.6875	248833.328125	207668.859375	209201.140625	254186.296875	178233.3125	321831.1875	221862.65625	255410.3125	207225.6875	133	fragment?	0.8500653885276603	
73.04288467136169	463.4628662109375	320367.375	216704.1875	315887.28125	238799.75	0.0	150354.515625	294456.84375	244457.46875	199079.640625	196003.734375	249693.328125	177156.703125	277483.125	202436.328125	227336.71875	208157.578125	133	fragment?|C13 isotope #1	0.9348980679160066	
159.071605043882	461.6478658040365	149752.84375	218800.015625	303364.125	226601.515625	0.0	148248.828125	264073.125	260553.640625	178093.546875	199583.65625	246482.21875	93858.4140625	280030.875	211318.3125	235233.046875	199535.390625	133	natural alkane chains	0.8511297330590224	
158.12832393080794	462.64342607770647	140769.46875	208808.859375	266334.84375	204570.015625	0.0	0.0	255362.703125	227063.4375	187628.09375	191899.84375	239936.4375	144628.9375	253433.859375	170003.15625	200497.5	163117.15625	133	fragment?	0.8178600681629401	
119.0767487441869	462.588466389974	145366.6875	168139.25	224067.734375	186916.921875	0.0	140092.09375	173457.921875	178155.6875	178558.75	165942.515625	174142.421875	151195.5625	199663.484375	186509.09375	181088.859375	165509.125	133	fragment?	0.8569827918874375	
163.06646365812495	462.4826680501302	112403.84375	113867.75	131761.75	110359.03125	0.0	109130.7421875	120219.4765625	114394.1640625	110501.640625	112893.28125	126200.9453125	115164.921875	127009.71875	119978.875	126270.1875	118122.5078125	133	fragment?	0.84537261994337	
298.0642708446885	924.9256248474121	2.7839836E7	1.7625046E7	4.52836E7	2.514489E7	2.4941438E7	2.061916E7	3.5245676E7	4.2880964E7	2.4161748E7	2.5846672E7	1.6976018E7	1.7536018E7	4.0381896E7	2.3301436E7	2.100057E7	1.4917135E7	134	bp	0.9593760718966339	1
171.0899662666703	924.869873046875	1.1985145E7	7518633.5	1.9282324E7	1.0625237E7	9335312.0	9007617.0	1.4736144E7	1.7516084E7	1.0524998E7	9959656.0	7368091.0	7414129.5	1.7093868E7	1.0111417E7	8767007.0	6306796.0	134	173.11-H2	0.9600903445985455	
173.10562560617268	924.8570594787598	9221849.0	5886165.0	1.5102631E7	8429842.0	7318870.5	6949530.5	1.1344945E7	1.3670078E7	8155463.0	7772131.5	5759220.5	5782655.5	1.3814899E7	7777794.0	6864371.5	4821746.5	134	171.09+H2	0.9596684415025115	
187.12127625577267	924.8694381713867	8323405.5	5429710.0	1.3943046E7	7618797.0	6669185.0	6235914.5	1.0754253E7	1.2751404E7	7751978.0	7191205.0	5222167.0	5249791.0	1.248217E7	7181389.5	6237364.5	4406848.5	134	fragment?	0.9563590072817326	
299.0644561778393	924.9001235961914	4724142.0	2963650.0	8094997.0	4421375.0	4297590.5	3513789.25	6103225.0	7703990.0	4196937.5	4568094.0	2814040.5	2967892.5	6874278.0	4112229.5	3505124.25	2608352.75	134	potential bp	0.9654973444038029	
314.09567657586723	924.8733749389648	3876124.5	2451492.5	6646565.5	3553968.0	2893233.25	2820970.25	4933896.5	5701631.5	3397943.5	3175578.75	2281509.25	2379941.25	5645410.0	3184251.0	2948984.25	2079856.375	134	312.08+H2	0.9579028381127955	
327.1033622842913	924.9121894836426	3378459.75	2111531.25	5917940.5	3063241.25	2601491.0	2507771.5	4499740.0	5429252.5	3203175.5	2912699.5	2092159.5	2094559.125	5224856.5	2861992.0	2635169.25	1832092.875	134	potential bp	0.9553883908998715	
300.06069906555535	924.9256248474121	2632357.5	1694236.125	4369363.5	2479387.25	2393337.5	1887362.25	3310892.75	3982369.0	2339703.75	2462890.25	1614880.625	1680755.375	3769164.25	2299749.5	1992465.5	1437916.625	134	potential bp|N15 isotope #1	0.9604900948931557	
209.99330950445122	924.896312713623	2329521.0	1699333.75	4081559.75	2653759.75	2321539.0	1857236.875	3048787.5	3801056.5	2446847.75	2370190.0	1526892.75	1649429.75	3472931.5	2004552.625	2077552.75	1376684.625	134	fragment?	0.9580476921870863	
282.0329881334788	924.9121894836426	1760559.5	1097384.5	2777783.0	1587323.75	1645338.75	1315741.625	2114779.5	2854731.5	1517880.875	1577734.25	1070365.0	1094944.0	2499871.5	1438409.75	1270800.125	896075.1875	134	284.05-H2	0.9564295818425168	
224.04537577874302	925.0248756408691	1795181.25	1156485.5	2850028.5	1628470.625	1620641.625	1298184.625	2152457.25	2653598.75	1584408.625	1594983.875	1086567.75	1146250.625	2430283.75	1506050.625	1354451.25	939988.1875	134	fragment?	0.9582335368712273	
413.1461496526633	924.9116287231445	1473667.375	876787.6875	2461567.0	1332125.875	1096291.75	1028279.125	1835680.625	2416364.5	1340743.5	1323782.5	874138.9375	927769.1875	2225165.75	1238967.0	1183172.25	833293.4375	134	potential bp	0.9379713739622358	
99.05047195390888	920.0774383544922	1496106.125	829520.5	2335224.75	1165109.5	977278.9375	1021708.875	1758887.125	1980070.5	1264580.125	1009678.375	661765.5	762002.5625	707655.8125	451081.21875	960300.1875	233031.203125	134	fragment?	0.9511128778813811	
313.08792565096235	924.9506912231445	1220632.0	744686.875	1974256.0	1148524.0	1243109.875	918009.875	1504911.875	1990742.125	1056066.0	1208766.25	730736.125	764128.0625	1707344.0	976061.1875	891762.0	619787.3125	134	potential bp	0.9589937955678388	
297.0929058120724	925.7765007019043	1220728.25	259860.46875	1936392.75	1060408.5	885596.75	899281.75	1539440.125	1838924.875	1130050.5	958325.875	710565.6875	740458.5	1842173.875	1022468.9375	930752.25	632780.8125	134	fragment?	0.9545029792476605	
172.0895304034346	924.8567504882812	1134972.5	704942.3125	1741647.125	1043422.1875	886869.8125	813703.3125	1360873.5	1598429.625	1016084.3125	918045.875	683324.1875	682468.375	1599370.0	926229.0625	830316.0	571453.9375	134	174.11-H2	0.941304093719923	
191.97305651425899	930.1152534484863	669320.6875	381095.28125	1591419.375	330017.0625	621060.375	491442.96875	859871.25	1124935.875	580540.375	608485.625	382530.09375	148687.640625	1054401.0	509195.96875	477260.9375	297545.15625	134	fragment?	0.9512282220576763	
189.99375140250206	924.9213714599609	888580.125	578726.0	1528344.25	805888.625	865682.25	669400.4375	1200712.0	1454602.125	792566.8125	826062.9375	560611.875	533971.75	1402164.125	685302.75	639767.6875	428626.90625	134	fragment?	0.9575126680836136	
174.1051353186045	924.9514389038086	872696.5625	553212.0625	1466917.375	819268.125	709859.0625	602258.6875	1072564.5	1349230.5	787078.25	746030.375	529865.5	554310.4375	1219839.0	709911.875	640040.875	464033.1875	134	172.09+H2	0.9376033125883273	
172.09335595285074	924.843936920166	815597.375	517773.09375	1321716.0	689874.125	603971.1875	583692.9375	1039370.375	1128420.25	743029.375	671738.625	529854.25	516317.09375	1131868.875	705470.8125	575216.375	416739.5625	134	174.11-H2	0.9400193782567033	
85.03480199521215	924.8443145751953	760186.5	420645.78125	1261262.25	597526.6875	586898.5625	511794.5	1013373.4375	1152995.125	657383.75	569937.3125	395847.75	403537.78125	1113702.625	602567.875	520342.125	333275.0625	134	fragment?	0.9180217494738403	
173.08687117497496	924.8788070678711	801188.625	508486.875	1236493.5	706834.75	616144.5625	579237.5	955810.5	1162764.375	756034.25	671053.0625	466817.4375	498250.65625	1158444.0	706660.8125	571244.875	420279.40625	134	175.10-H2	0.939376911797967	
188.12074788991677	924.8701858520508	699737.5625	468563.78125	1225506.0	618198.875	581836.75	525409.0	883606.375	1076090.75	644890.375	618328.5	444296.3125	433085.28125	1147792.5	579176.75	496923.5625	389173.78125	134	fragment?	0.9184691585542653	
191.9730556875348	925.0719947814941	685406.125	384785.8125	1199907.125	597912.125	621060.375	491442.96875	859871.25	1124935.875	580540.375	608485.625	382530.09375	386534.46875	1054401.0	509195.96875	477260.9375	297545.15625	134	fragment?	0.926012229916328	
312.0799303085961	928.4811897277832	441226.3125	271694.34375	1026665.5	219631.96875	357199.21875	379019.53125	615656.375	716432.375	455436.28125	427786.4375	328096.78125	309432.25	784379.0	398966.9375	371020.625	282331.375	134	314.10-H2	0.9448379208726339	
174.10899323428936	924.8441276550293	620970.8125	382338.15625	1017237.625	579323.0625	475091.1875	478066.34375	811281.3125	979083.75	573666.8125	524794.5	415681.875	376089.78125	973284.125	529697.4375	443684.90625	312803.5625	134	172.09+H2	0.9277014450743278	
175.10241097388248	924.9121894836426	591947.0	381778.3125	1012184.875	564825.4375	484576.09375	444106.53125	776452.1875	910832.9375	570793.9375	513127.90625	376648.3125	392749.03125	847075.1875	544824.125	435554.65625	297482.125	134	173.09+H2	0.9149827387973453	
150.02666222888686	928.5772476196289	397221.5625	234245.8125	979481.75	201314.109375	371713.0	289637.1875	492942.3125	535835.4375	341757.4375	368638.6875	209153.3125	229473.375	535822.625	329610.5	272741.375	201322.578125	134	fragment?	0.9435452643505456	
188.12469116762003	924.8318748474121	609356.3125	371627.6875	862087.8125	509923.3125	455441.03125	469892.125	639227.6875	944543.375	507317.1875	511354.125	325915.46875	339978.125	942790.25	460085.75	447634.03125	290147.3125	134	fragment?|C13 isotope #1	0.9194571848354532	
189.11807005420314	924.8605003356934	535709.25	327171.5625	865802.5	481498.5	434468.78125	409238.28125	693911.25	886040.5	496856.8125	465672.5	376369.09375	361427.25	878260.75	509133.125	410772.9375	273210.3125	134	fragment?|N15 isotope #1	0.918478040648886	
312.07992896312237	925.0192451477051	530189.75	311974.15625	868254.5625	436012.875	357199.21875	379019.53125	615656.375	716432.375	455436.28125	427786.4375	328096.78125	309432.25	784379.0	398966.9375	371020.625	282331.375	134	314.10-H2	0.9304924909631445	
325.0752427024008	924.8989410400391	449523.46875	285537.65625	770907.6875	418629.4375	376199.4375	343372.40625	620546.0	742800.3125	424387.09375	430197.40625	268261.78125	288168.15625	732218.625	420244.5	352982.71875	256485.421875	134	HCN (nitrile compounds)	0.9255880710094008	
179.9464113285785	925.0900611877441	469075.4375	232047.46875	741044.3125	403707.46875	400484.5	298025.53125	571201.625	721754.625	376025.59375	379757.5625	250716.328125	252019.859375	676467.9375	325650.1875	307942.40625	181344.75	134	181.96-H2	0.9154707159725944	
386.13526863804265	924.3502502441406	595040.125	406792.84375	738874.125	518079.75	279398.4375	268234.03125	461460.4375	556959.9375	327710.75	293468.03125	230061.359375	258258.0	552125.8125	306504.40625	309732.84375	218254.515625	134	potential bp	0.9297535518765634	
414.14702925590274	924.9001235961914	372658.46875	229608.40625	650243.0625	355676.75	331419.875	297038.375	543771.9375	619836.0	386062.09375	351975.4375	253928.28125	259562.671875	649562.625	354153.71875	298047.03125	236701.875	134	potential bp	0.9131246388335783	
316.09189513685396	925.0145683288574	367581.75	212771.609375	645353.125	292167.375	272473.875	231121.046875	448550.40625	550336.5625	298278.75	312810.34375	231450.859375	239962.390625	516438.6875	279580.09375	251997.84375	186907.609375	134	312.08+H2|S34 isotope #1	0.9105463296705083	
309.0439025558559	924.8993759155273	332511.78125	217904.515625	621745.0625	310429.71875	272782.96875	248972.984375	475507.40625	532887.3125	310626.15625	294859.15625	192950.234375	201189.15625	500883.4375	308544.6875	259057.609375	187239.265625	134	potential bp	0.9080307042647251	
150.02665330349066	925.1021881103516	352384.03125	237445.265625	610974.875	353939.71875	371713.0	289637.1875	492942.3125	535835.4375	341757.4375	368638.6875	209153.3125	229473.375	535822.625	329610.5	272741.375	201322.578125	134	fragment?	0.9399785742902902	
268.01727084515073	928.5898132324219	272442.40625	141433.3125	588077.25	104936.5390625	185105.125	167749.40625	271538.875	366309.71875	184860.703125	210915.71875	140473.828125	138915.21875	325510.53125	189487.875	175369.765625	121572.1015625	134	266.00+H2	0.9070756527967142	
188.0145377698867	929.0340003967285	262020.515625	169995.9375	426463.96875	102375.40625	376806.46875	316874.40625	537561.375	529062.875	218315.671875	242016.296875	153208.921875	323853.5	405293.71875	196962.65625	182128.8125	83690.03125	134	fragment?	0.8962950373662936	
340.1112653546486	925.0723075866699	251185.046875	171703.859375	444426.5625	266535.75	194834.34375	198671.765625	359151.125	442903.15625	237458.546875	216051.6875	175942.921875	164883.046875	418352.71875	221800.390625	184353.46875	142140.5625	134	propylation	0.9054302401201731	
117.06105684192414	924.8223762512207	320731.21875	258838.09375	433352.75	290188.03125	260674.15625	291187.34375	359036.4375	367672.15625	279226.40625	301830.40625	221732.328125	230402.03125	427637.875	338483.5625	271039.96875	227199.828125	134	fragment?	0.9147891129077881	
226.02470676768178	925.0111885070801	239873.734375	176813.46875	407992.59375	292919.8125	197165.953125	202455.578125	303118.78125	300049.5	221884.5625	217207.34375	148195.46875	171566.6875	302710.9375	176616.640625	194170.03125	126571.40625	134	fragment?	0.9511244904837206	
268.0172613445738	925.0894966125488	204465.796875	166511.46875	387739.75	189292.6875	180836.75	167749.40625	271538.875	366309.71875	184860.703125	210915.71875	140473.828125	138915.21875	325510.53125	189487.875	175369.765625	121572.1015625	134	266.00+H2	0.9139364528924315	
266.0017376613947	925.0846862792969	230786.3125	146035.5	373969.0625	192581.40625	191560.5625	163111.5625	262005.5625	343076.0	187629.4375	218710.0	146358.859375	138743.921875	293106.0	192713.484375	157529.796875	111815.046875	134	268.02-H2	0.8918647715335557	
197.95698740662476	924.8683738708496	244872.546875	191247.3125	349425.1875	266427.5	241145.84375	226782.609375	287650.46875	358402.8125	254427.25	237385.265625	173825.390625	181222.703125	288484.90625	232106.53125	210218.0	168141.078125	134	fragment?	0.9584170328931184	
284.0484722183093	925.864315032959	138351.03125	94354.125	332039.84375	126398.09375	101175.0	98764.703125	174193.46875	223466.296875	118564.953125	101348.9296875	87656.65625	83781.8671875	182264.6875	131225.671875	118624.7265625	71110.2109375	134	282.03+H2	0.9022439332102883	
181.96208866508314	925.0236854553223	196495.5	142159.921875	311771.9375	198769.875	182759.609375	153882.203125	214201.5	296744.9375	184582.734375	172360.75	128089.109375	126229.796875	274776.75	163454.84375	157446.6875	110691.4375	134	179.95+H2	0.9009870677894646	
191.08410150889833	1040.8474884033203	1.9700246E7	9563152.0	2.5899776E7	2.9948326E7	188661.0625	1.7694342E7	332130.59375	323508.71875	86905.828125	98887.6875	73341.3828125	2.4641342E7	2.5477816E7	2.6572926E7	4.363272E7	1.6807328E7	135	bp	0.8463701858000661	1
146.05835203385163	995.5741882324219	6680306.5	7725775.0	3.7948076E7	2.926656E7	1.9078058E7	1.0274664E7	3.2131144E7	3.062624E7	3.466474E7	3.6312988E7	3.0851684E7	2.209116E7	4.3470372E7	2.742339E7	3.808644E7	3.421544E7	136	bp	0.9690191454693347	1
204.10020206151606	995.5977516174316	7157730.5	7746782.5	3.0941842E7	2.4951964E7	1.7467242E7	9106714.0	2.5481844E7	2.535055E7	2.7084654E7	3.160186E7	2.3840356E7	1.8273452E7	3.4266572E7	2.1963132E7	2.9914354E7	2.6758272E7	136	acetone condensation	0.9720249290618606	
128.06578845546252	995.5973777770996	4138384.75	4598469.0	1.8374378E7	1.4328548E7	9456135.0	5800343.0	1.5160109E7	1.3841605E7	1.6557286E7	1.6425754E7	1.4680724E7	1.0744035E7	2.002931E7	1.314319E7	1.7729552E7	1.6124138E7	136	fragment?	0.9753668550784798	
148.03765640825983	995.5610618591309	5935255.0	6294705.0	1.70588E7	1.4408889E7	1.040393E7	7359842.5	1.4707551E7	1.3827409E7	1.6126675E7	1.5550568E7	1.412707E7	1.1252057E7	1.8417012E7	1.3570268E7	1.6473109E7	1.6339014E7	136	potential bp	0.9711525068803696	
319.1515838854382	1000.1761856079102	2973632.75	3267229.5	1.3107532E7	1.097183E7	7526432.0	3566621.25	1.2420802E7	1.1182771E7	1.2045461E7	1.3198744E7	1.0676475E7	8293121.5	1.4651909E7	9549434.0	1.3322153E7	1.1750919E7	136	potential bp	0.9735844661800668	
116.02941937970941	995.5496864318848	1443055.875	1676409.75	6612623.0	5197745.0	3436761.5	2057466.25	5546937.0	5395930.0	5974711.5	6397372.0	5452275.0	3969439.25	7236753.5	4766332.0	6421327.5	5763844.0	136	fragment?	0.9628965497261434	
148.0551200115141	996.968563079834	808924.9375	821717.1875	4197661.5	3307065.5	2210147.0	1984538.125	3510405.75	3461259.0	3945846.25	4125046.75	3370947.5	2395557.75	5238922.0	3154882.5	4334951.0	3776903.75	136	potential bp	0.9606595624804752	
290.1190776719194	990.5844421386719	2053922.625	698377.125	3926466.5	3080556.75	2425660.25	201962.375	3553818.75	3666922.75	4058093.25	3971454.5	3408341.5	2503703.75	4734976.5	3091576.25	4402794.5	3621578.75	136	potential bp	0.9626435006520839	
200.10529637887126	994.3274993896484	589427.875	680105.625	2437918.5	2041443.125	1371440.75	597328.4375	2279074.5	2100462.25	2451111.0	2509580.25	2078401.25	1616884.375	2949641.5	1830639.125	2773792.25	2303256.0	136	potential bp	0.9677038693809922	
157.06405746143187	1000.1608772277832	518117.4375	571167.8125	2270567.75	1794916.5	1164217.125	602439.5625	2201728.25	1813466.75	2057390.75	2244640.75	1902279.25	1364534.125	2432222.0	1697807.25	2297779.75	2150084.5	136	potential bp	0.957686407476171	
174.05324319738517	994.3368759155273	114106.0546875	180785.703125	817894.25	631696.0625	995339.5	541173.5	1534107.5	1872755.5	1669520.25	1975770.875	1357770.0	1038008.0	2203754.75	1381023.375	1792575.25	1698114.5	136	carbon monoxide	0.9642756237508971	
147.06168278542856	995.5348777770996	339995.25	395909.78125	2083701.0	1533767.75	1000931.0625	531162.4375	1610949.0	1524697.5	1830040.375	1876407.75	1491850.625	1175349.625	2197341.5	1375889.625	2028279.375	1796991.25	136	bp|C13 isotope #1	0.9549851020200208	
206.09688175095755	995.5371856689453	443004.46875	477256.875	1977222.625	1679050.5	1110118.125	541000.8125	1638224.0	1603857.125	1620462.375	2112406.75	1442638.5	1112493.875	2098853.5	1297710.875	2001004.125	1602675.625	136	potential bp	0.9527500950439582	
150.03443390103834	995.5745658874512	705008.25	694929.0	1864343.625	1461923.125	1208855.5	874427.125	1532392.125	1476530.125	1753469.75	1730952.875	1531476.875	1108173.375	2107764.75	1466760.875	1702151.875	1734971.125	136	potential bp|N15 isotope #1	0.9714960621874663	
149.03724040201448	995.5506896972656	589582.5	608978.3125	1868304.375	1527485.75	1133367.625	743106.0	1564833.125	1389143.125	1636026.875	1559176.875	1403768.25	1075376.25	1923260.875	1454984.125	1739229.25	1628122.25	136	potential bp	0.969662695521848	
189.99363083828294	990.5569343566895	128748.0	166428.390625	495630.9375	408811.75	622630.875	277915.53125	801959.0	999082.875	672719.75	884640.625	594449.125	295222.09375	1175843.0	672800.3125	813301.75	686901.375	136	potential bp	0.9534792678724192	
90.05012892540735	989.7853775024414	316607.21875	231116.796875	662357.3125	528931.0	373541.3125	228870.09375	550899.125	756287.6875	684350.8125	469876.09375	535825.25	469691.375	925167.5625	568868.5625	671943.0625	608065.0625	136	fragment?	0.967406762447752	
244.0949882327572	991.0679359436035	191789.3125	123359.5390625	461080.21875	503054.34375	447463.3125	230564.875	517873.71875	389631.65625	476464.1875	583988.3125	366398.96875	371007.53125	642943.8125	346193.46875	522406.875	325048.59375	136	potential bp	0.9342870131087948	
346.14526438093026	993.1989440917969	143465.09375	89157.5390625	323305.0	334585.90625	207300.765625	189244.03125	541390.5	304709.53125	399404.15625	367111.59375	272397.625	166009.96875	507455.5	402739.0625	467431.5625	180906.890625	136	potential bp	0.9560266252730896	
298.0642341679638	927.2417449951172	3502318.0	1186333.75	1525374.5	3239965.0	2.4941438E7	2.061916E7	3.5245676E7	4.2880964E7	2.4161748E7	2.5846672E7	1.6976018E7	1.7536018E7	4.0381896E7	2.3301436E7	2.100057E7	1.4917135E7	137	bp	0.9181948024390951	1
173.05063246793335	932.9417495727539	317409.46875	406858.84375	201754.21875	533375.25	1139181.0	1126219.75	1698875.25	1378147.25	1933226.125	682771.8125	1497643.625	1122319.75	2153385.75	2082291.875	1674865.375	1171055.125	137	fragment?	0.9448694043137988	
240.04035484152578	464.72774505615234	4.2868108E7	1.7112088E7	2.156192E7	8176140.5	446844.0625	1916461.25	3286075.0	3789743.25	1705122.125	2330822.5	1930416.0	1584790.5	3905015.75	2714897.5	1390768.75	1676009.75	138	bp	0.9411829239928139	1
162.0532503734416	464.6839314778646	8432452.0	3124195.25	3823565.25	1299948.625	0.0	297930.125	524605.0	593466.75	269928.5	341433.59375	303073.6875	245302.421875	637420.4375	435839.875	226951.703125	251767.828125	138	fragment?	0.940032811565969	
210.02971803246453	464.897129313151	4225337.5	1672976.375	2122523.25	797755.0	0.0	182164.5625	312106.1875	357455.21875	165468.03125	220090.8125	185509.21875	148340.75	390533.0	274072.65625	137974.5625	164880.921875	138	fragment?	0.9344390543912933	
